timestamp	incident_number	level	units	location	incident_type
6/25/2017 9:19:34 PM	F170063395	1	E9	4322 WALLINGFORD AV N	Aid Response
6/25/2017 9:18:57 PM	F170063394	1	L5 M31 B6 E39 M44	Ne 110th St / Sand Point Way Ne	Assault w/Weap 7 per Rule
6/25/2017 9:16:23 PM	F170063393	1	A25	2059 E Crescent Dr	Aid Response
6/25/2017 9:15:52 PM	F170063392	1	E18	5501 11th Av Nw	Aid Response
6/25/2017 9:15:54 PM	F170063391	1	A2	Cedar St / 3rd Av	Aid Response
6/25/2017 9:14:31 PM	F170063390	1	E41	218 Texas Way	Aid Response
6/25/2017 9:01:39 PM	F170063388	1	L5 E40	3540 Ne 110th St	Auto Fire Alarm
6/25/2017 9:00:23 PM	F170063386	1	L10	23rd Av / E Union St	Aid Response
6/25/2017 8:59:02 PM	F170063385	1	E25	1509 Broadway	Aid Response
6/25/2017 8:46:06 PM	F170063383	1	A25	724 Harvard Av E	Aid Response
6/25/2017 8:43:39 PM	F170063381	1	A2	94 Bay St	Aid Response
6/25/2017 8:41:48 PM	F170063380	1	E39	N 130th St / Corliss Av N	Car Fire
6/25/2017 8:35:39 PM	F170063378	1	E24	14002 Linden Av N	Aid Response
6/25/2017 8:26:32 PM	F170063377	1	E18	15th Av Nw / Nw Market St	Aid Response
6/25/2017 8:25:10 PM	F170063376	1	A4	2801 Alaskan Way	Aid Response
6/25/2017 8:16:35 PM	F170063375	1	A25	504 E Denny Way	Aid Response
6/25/2017 8:11:11 PM	F170063373	1	L4	118 Bell St	Rescue Elevator
6/25/2017 8:10:04 PM	F170063372	1	L10	301 E Roy St	Rescue Elevator
6/25/2017 8:00:06 PM	F170063370	1	L12	3018 S Holly St	Aid Response
6/25/2017 7:58:30 PM	F170063369	1	L11	4141 45th Av Sw	Aid Response
6/25/2017 7:55:35 PM	F170063367	1	B4 E8 L6 E2	511 W Mercer Pl	AFA4 - Auto Alarm 2 + 1 + 1
6/25/2017 7:45:26 PM	F170063366	1	E32	4611 35th Av Sw	Aid Response
6/25/2017 7:31:40 PM	F170063359	1	M28	4402 S Willow St	Medic Response
6/25/2017 7:39:09 PM	F170063365	1	A25	1631 16th Av	Aid Response
6/25/2017 7:39:09 PM	F170063365	1	A10	1631 16th Av	Aid Response
6/25/2017 7:36:16 PM	F170063364	1	E6	901 Rainier Av S	Aid Response
6/25/2017 7:36:16 PM	F170063364	1	A10	901 Rainier Av S	Aid Response
6/25/2017 7:35:17 PM	F170063362	1	A25	515 Harvard Av E	Aid Response
6/25/2017 7:31:40 PM	F170063359	1	E28	4402 S Willow St	Medic Response
6/25/2017 7:28:12 PM	F170063357	1	A2	1758 Dexter Av N	Aid Response
6/25/2017 7:24:44 PM	F170063356	1	L10 E34 E25 B6	1620 43rd Av E	4RED - 2 + 1 + 1
6/25/2017 7:08:54 PM	F170063354	1	A4	1635 8th Av	Aid Response
6/25/2017 7:06:54 PM	F170063353	1	A5	500 5th Av	Aid Response
6/25/2017 7:02:06 PM	F170063351	1	M28	53RD AV S / RAINIER AV S	Medic Response
6/25/2017 7:02:06 PM	F170063351	1	E33	53RD AV S / RAINIER AV S	Medic Response
6/25/2017 6:52:46 PM	F170063349	1	A10	901 Rainier Av S	Aid Response
6/25/2017 6:52:35 PM	F170063348	1	E29	3212 64th Av Sw	Aid Response
6/25/2017 6:44:46 PM	F170063347	1	M1	2120 6th Av	Medic Response
6/25/2017 6:44:46 PM	F170063347	1	A2	2120 6th Av	Medic Response
6/25/2017 6:44:20 PM	F170063346	1	E30	M L King Jr Way S / Rainier Av S	Aid Response
6/25/2017 6:42:08 PM	F170063345	1	A4	810 Virginia St	Aid Response
6/25/2017 6:37:34 PM	F170063343	1	E8	2432 1st Av N	Automatic Fire Alarm Resd
6/25/2017 6:37:04 PM	F170063342	1	L4	1712 Summit Av	1RED 1 Unit
6/25/2017 6:36:01 PM	F170063341	1	E28	5902 Lake Washington Blvd S	Aid Response
6/25/2017 6:32:53 PM	F170063340	1	E25	900 University St	Automatic Fire Alarm False
6/25/2017 6:26:07 PM	F170063338	1	L10	1111 E Union St	Aid Response
6/25/2017 6:25:43 PM	F170063337	1	A2	4th Av / Pine St	Aid Response
6/25/2017 6:21:30 PM	F170063335	1	B5 E36 L1	4701 Colorado Av S	AFA4 - Auto Alarm 2 + 1 + 1
6/25/2017 6:21:30 PM	F170063335	1	E27 L7	4701 Colorado Av S	AFA4 - Auto Alarm 2 + 1 + 1
6/25/2017 6:16:09 PM	F170063333	1	E6	2010 S Jackson St	Aid Response
6/25/2017 6:05:46 PM	F170063330	1	M10	2323 2nd Av	Medic Response
6/25/2017 6:07:56 PM	F170063331	1	E9	3819 Densmore Av N	Aid Response
6/25/2017 6:05:46 PM	F170063330	1	A4	2323 2nd Av	Medic Response
6/25/2017 5:47:01 PM	F170063322	1	B7	950 Nw Carkeek Park Rd	Water Rescue Recon Response
6/25/2017 5:47:01 PM	F170063322	1	FRB5 B4	950 Nw Carkeek Park Rd	Water Rescue Recon Response
6/25/2017 6:01:18 PM	F170063329	1	L10 E25	900 University St	Auto Fire Alarm
6/25/2017 5:47:01 PM	F170063322	1	M31	950 Nw Carkeek Park Rd	Water Rescue Recon Response
6/25/2017 5:57:26 PM	F170063328	1	A5	1400 6th Av	Aid Response
6/25/2017 5:55:49 PM	F170063327	1	A10	800 Seneca St	Aid Response
6/25/2017 5:55:30 PM	F170063326	1	E30 M28	3801 Renton Av S	Medic Response
6/25/2017 5:49:27 PM	F170063324	1	FB3	7001 Seaview Av Nw	Water Rescue Response
6/25/2017 5:49:59 PM	F170063325	1	E11	7776 Highland Park Way Sw	Aid Response
6/25/2017 5:49:27 PM	F170063324	1	B5 E18 B4 PTRL4 R1 FIREBOAT A14 M16 B7 M31 FRB5 L8 E20 SAFT2 E5 L7 M44 A2	7001 Seaview Av Nw	Water Rescue Response
6/25/2017 5:47:01 PM	F170063322	1	E24	950 Nw Carkeek Park Rd	Water Rescue Recon Response
6/25/2017 5:47:50 PM	F170063323	1	E37	5900 34th Av Sw	Aid Response
6/25/2017 5:41:59 PM	F170063319	1	E30	S Bayview St / Rainier Av S	Aid Response
6/25/2017 5:30:15 PM	F170063315	1	A25	1410 E Pine St	Aid Response
6/25/2017 5:39:34 PM	F170063318	1	M10 L3	310 25th Av	Medic Response
6/25/2017 5:38:27 PM	F170063317	1	E6	16th Av / E Spruce St	Aid Response
6/25/2017 5:30:26 PM	F170063316	1	E9	N 35th St / Woodlawn Av N	Aid Response
6/25/2017 5:30:15 PM	F170063315	1	E25	1410 E Pine St	Aid Response
6/25/2017 5:27:48 PM	F170063314	1	E34	2427 42nd Av E	Aid Response
6/25/2017 5:24:56 PM	F170063313	1	E11	5628 Delridge Way Sw	Aid Response
6/25/2017 5:23:56 PM	F170063312	1	M1 E25	15th Av E / E John St	Medic Response
6/25/2017 5:21:11 PM	F170063310	1	A4	1524 3rd Av	Aid Response
6/25/2017 5:15:00 PM	F170063308	1	E8	Roy St / Queen Anne Av N	Aid Response
6/25/2017 5:15:47 PM	F170063309	1	E31	11045 8th Av Ne	Aid Response
6/25/2017 5:13:01 PM	F170063306	1	E35 M31	13009 13th Av Nw	Medic Response
6/25/2017 5:07:57 PM	F170063303	1	M18 E9	5311 Phinney Av N	Medic Response, 7 per Rule
6/25/2017 5:07:57 PM	F170063303	1	E21	5311 Phinney Av N	Medic Response, 7 per Rule
6/25/2017 5:06:31 PM	F170063302	1	M10	610 Harvard Av E	Medic Response
6/25/2017 5:06:31 PM	F170063302	1	A25	610 Harvard Av E	Medic Response
6/25/2017 5:03:16 PM	F170063301	1	A2	Elliott Av / Wall St	Aid Response
6/25/2017 5:02:36 PM	F170063300	1	E37	8011 Fauntleroy Way Sw	Rubbish Fire
6/25/2017 5:02:01 PM	F170063299	1	E20	15th Av W / W Garfield St	MVI - Motor Vehicle Incident
6/25/2017 5:01:16 PM	F170063298	1	L5	14019 32nd Av Ne	Rescue Elevator
6/25/2017 4:58:33 PM	F170063297	1	A4	2nd Av N / Thomas St	Aid Response
6/25/2017 4:55:39 PM	F170063296	1	E17 M16	6545 RAVENNA AV NE	Medic Response
6/25/2017 4:54:35 PM	F170063295	1	E10 B22 L1	4th Av / Pike St	Natural Gas Leak
6/25/2017 4:50:09 PM	F170063294	1	E24	13000 Linden Av N	Aid Response
6/25/2017 4:45:13 PM	F170063293	1	E40 L5	14396 30th Av Ne	Auto Fire Alarm
6/25/2017 4:42:44 PM	F170063292	1	A2 M1	1531 1st Av	Medic Response
6/25/2017 4:40:07 PM	F170063291	1	E39	Ne 137th St / 32nd Av Ne	MVI - Motor Vehicle Incident
6/25/2017 4:38:53 PM	F170063290	1	E11	3204 Sw Morgan St	Advised Incident
6/25/2017 4:38:35 PM	F170063289	1	E37	3204 Sw Morgan St	Automatic Medical Alarm
6/25/2017 4:31:03 PM	F170063288	1	L1	1011 Western Av	Rescue Elevator
6/25/2017 4:26:16 PM	F170063287	1	A2	8th Av N / Republican St	MVI - Motor Vehicle Incident
6/25/2017 4:22:46 PM	F170063285	1	M1	2215 1st Av	Medic Response
6/25/2017 4:24:13 PM	F170063286	1	A25	9th Av / Spring St	Aid Response
6/25/2017 4:22:46 PM	F170063285	1	A4	2215 1st Av	Medic Response
6/25/2017 3:58:35 PM	F170063280	1	M10	901 Fairview Av N	Medic Response
6/25/2017 4:06:48 PM	F170063283	1	A5	3rd Av / Pine St	Aid Response
6/25/2017 4:05:07 PM	F170063282	1	E6	3011 E Cherry St	Aid Response
6/25/2017 3:55:26 PM	F170063277	1	A4	BOREN AV / VIRGINIA ST	Medic Response
6/25/2017 4:02:49 PM	F170063281	1	L10	Broadway E / E Republican St	Aid Response
6/25/2017 4:02:49 PM	F170063281	1	A4	Broadway E / E Republican St	Aid Response
6/25/2017 3:58:35 PM	F170063280	1	E5	901 Fairview Av N	Medic Response
6/25/2017 3:58:35 PM	F170063280	1	A4	901 Fairview Av N	Medic Response
6/25/2017 3:58:35 PM	F170063280	1	L4	901 Fairview Av N	Medic Response
6/25/2017 3:57:01 PM	F170063279	1	A2	4th Av / Pike St	Aid Response
6/25/2017 3:55:26 PM	F170063277	1	A4 M1	BOREN AV / VIRGINIA ST	Medic Response
6/25/2017 3:54:23 PM	F170063276	1	E25	2411 42nd Av E	Aid Response
6/25/2017 3:52:31 PM	F170063275	1	E40	19th Av Ne / Ne 85th St	Aid Response
6/25/2017 3:49:02 PM	F170063274	1	M18	2445 Nw 57th St	Medic Response
6/25/2017 3:49:02 PM	F170063274	1	E18	2445 Nw 57th St	Medic Response
6/25/2017 3:46:15 PM	F170063273	1	A10	6th Av / Union St	MVI - Motor Vehicle Incident
6/25/2017 3:44:39 PM	F170063272	1	E2 L10	224 Pontius Av N	Auto Fire Alarm
6/25/2017 3:44:14 PM	F170063271	1	A5	James St / 5th Av	Aid Response
6/25/2017 3:38:46 PM	F170063270	1	E8	910 4TH AV N	Medic Response, 6 per Rule
6/25/2017 3:38:46 PM	F170063270	1	A25	910 4TH AV N	Medic Response, 6 per Rule
6/25/2017 3:38:46 PM	F170063270	1	A2 L10 M10	910 4TH AV N	Medic Response, 6 per Rule
6/25/2017 3:32:18 PM	F170063265	1	E21	Aurora Av N / N 76th St	Multiple Casualty Incident
6/25/2017 3:34:43 PM	F170063269	1	E38 M31	Ne 65th St / Sand Point Way Ne	Medic Response
6/25/2017 3:33:04 PM	F170063267	1	L8	22nd Av Nw / Nw 58th St	Aid Response
6/25/2017 3:34:20 PM	F170063268	1	E20	3030 14th Av W	Aid Response
6/25/2017 3:33:46 PM	F170063266	1	E25	3802 E John St	Automatic Fire Alarm Resd
6/25/2017 3:30:53 PM	F170063263	1	E36	3443 West Marginal Way Sw	1RED 1 Unit
6/25/2017 3:32:18 PM	F170063265	1	L5 SAFT2 E22 B4 M18 M44 E17 MCI1 A2 B6 E35 M10 M16 AIR9 A25 E24 E31 L9 STAF10 DEP1	Aurora Av N / N 76th St	Multiple Casualty Incident
6/25/2017 3:30:53 PM	F170063264	1	E28	4508 S Holly St	Aid Response
6/25/2017 3:30:53 PM	F170063263	1	L7	3443 West Marginal Way Sw	1RED 1 Unit
6/25/2017 3:30:07 PM	F170063262	1	E16	Aurora Av N / N 76th St	Aid Response
6/25/2017 3:26:35 PM	F170063261	1	E9	1622 N 45th St	Aid Response
6/25/2017 3:25:51 PM	F170063260	1	B22 B5 E5 M10 SAFT2 L1 R1 B7 E13 FIREBOAT FRB5 L7 M16 M44 E6 A10 A14 PTRL4	Eb I90 Fr 4	Water Rescue Response
6/25/2017 3:22:32 PM	F170063259	1	E10	Eb I90 Fr 4	Water Rescue Recon Response
6/25/2017 3:21:11 PM	F170063258	1	E21 M31	N 85th St / Greenwood Av N	Medic Response
6/25/2017 3:20:22 PM	F170063257	1	M28 E33	5018 LAKE WASHINGTON BLVD S	Medic Response
6/25/2017 3:17:03 PM	F170063256	1	E17	801 Ne 64th St	Alarm Bell
6/25/2017 3:07:46 PM	F170063255	1	E26	7400 3rd Av S	1RED 1 Unit
6/25/2017 3:05:01 PM	F170063253	1	E2	800 Fairview Av N	Aid Response
6/25/2017 3:02:59 PM	F170063252	1	M16 A2	3rd Av / Denny Way	Medic Response
6/25/2017 3:02:55 PM	F170063251	1	E27 E26	Nb I5 At Albro	Car Fire Freeway
6/25/2017 2:59:49 PM	F170063250	1	A4	W Mercer St / Queen Anne Av N	Aid Response
6/25/2017 2:59:25 PM	F170063249	1	L12 E33	9201 Rainier Av S	Auto Fire Alarm
6/25/2017 2:55:18 PM	F170063247	1	M10	1602 18th Av	Medic Response
6/25/2017 2:55:42 PM	F170063248	1	E18	349 Nw 49th St	Aid Response
6/25/2017 2:38:47 PM	F170063240	1	E10	1200 Western Av	Medic Response
6/25/2017 2:55:18 PM	F170063247	1	A10	1602 18th Av	Medic Response
6/25/2017 2:54:05 PM	F170063246	1	E38	5300 24th Av Ne	Aid Response
6/25/2017 2:51:17 PM	F170063245	1	E16 L5	9815 5th Av Ne	Auto Fire Alarm
6/25/2017 2:47:02 PM	F170063243	1	E8 M16	110 W Olympic Pl	Medic Response
6/25/2017 2:38:03 PM	F170063239	1	E10	Sb I5 At Yesler	Car Fire Freeway
6/25/2017 2:38:47 PM	F170063240	1	M1 A5	1200 Western Av	Medic Response
6/25/2017 2:38:03 PM	F170063239	1	E2 E5	Sb I5 At Yesler	Car Fire Freeway
6/25/2017 2:35:39 PM	F170063238	1	E10 M1	1633 Melrose Av	Medic Response, 7 per Rule
6/25/2017 2:35:39 PM	F170063238	1	A25	1633 Melrose Av	Medic Response, 7 per Rule
6/25/2017 2:31:21 PM	F170063237	1	M10 E36	2429 Harbor Av Sw	Medic Response
6/25/2017 2:26:29 PM	F170063236	1	E10	7th Av / James St	1RED 1 Unit
6/25/2017 2:26:26 PM	F170063235	1	M32 E32	6007 38th Av Sw	Medic Response
6/25/2017 2:22:45 PM	F170063231	1	E30	2347 20th Av S	Aid Response
6/25/2017 2:21:33 PM	F170063227	1	REHAB1	1882 24TH AV E	Fire in Single Family Res
6/25/2017 2:21:33 PM	F170063227	1	E34 E6 SAFT2 L10 E22 E25 M44 M16 AIR9 B6 B22 L3 A25 STAF10 DEP1	1882 24TH AV E	Fire in Single Family Res
6/25/2017 2:20:30 PM	F170063226	1	E28	5900 37th Av S	Aid Response
6/25/2017 2:19:40 PM	F170063225	1	E39	12300 28th Av Ne	Dumpster Fire
6/25/2017 2:08:25 PM	F170063224	1	M1	409 Pike St	Medic Response
6/25/2017 2:08:25 PM	F170063224	1	M31 A4	409 Pike St	Medic Response
6/25/2017 2:06:37 PM	F170063223	1	E25	1635 11th Av	Rubbish Fire
6/25/2017 2:02:12 PM	F170063221	1	A14 M1	4th Av S / S Holgate St	Medic Response
6/25/2017 1:59:13 PM	F170063219	1	E20 L6 FIREBOAT	2001 W Garfield St	Auto Fire Alarm
6/25/2017 1:58:50 PM	F170063218	1	E11	2615 Sw Barton St	Aid Response
6/25/2017 1:54:51 PM	F170063217	1	L9	N 50th St / Meridian Av N	Aid Response
6/25/2017 1:56:06 PM	F170063216	1	A5	1st Av S / S Main St	Aid Response
6/25/2017 1:48:04 PM	F170063213	1	E5	2219 4th Av	Aid Response
6/25/2017 1:45:44 PM	F170063212	1	E9	N 34th St / Albion Pl N	Aid Response
6/25/2017 1:39:30 PM	F170063211	1	A10	325 9th Av	Aid Response
6/25/2017 1:39:16 PM	F170063210	1	A4	1530 3rd Av	Aid Response
6/25/2017 1:33:04 PM	F170063208	1	E39	12702 15th Av Ne	Aid Response
6/25/2017 1:30:36 PM	F170063206	1	E9	474 Wheeler St	Automatic Fire Alarm Resd
6/25/2017 1:27:24 PM	F170063204	1	E32	42nd Av Sw / Sw Alaska St	Aid Response
6/25/2017 1:24:06 PM	F170063202	1	A25	M L King Jr Way E / E John St	Aid Response
6/25/2017 1:23:14 PM	F170063201	1	L6 E9	474 Wheeler St	Auto Fire Alarm
6/25/2017 1:16:27 PM	F170063200	1	E33	8360 Wabash Av S	Aid Response
6/25/2017 1:12:43 PM	F170063198	1	M32 E37	8651 34th Av Sw	Medic Response
6/25/2017 1:07:10 PM	F170063195	1	M31	141 N 79th St	Medic Response
6/25/2017 1:10:25 PM	F170063196	1	E25	200 Summit Av E	Aid Response
6/25/2017 1:07:10 PM	F170063195	1	A25	141 N 79th St	Medic Response
6/25/2017 1:07:10 PM	F170063195	1	E21	141 N 79th St	Medic Response
6/25/2017 1:04:59 PM	F170063194	1	A2	2450 Aurora Av N	Aid Response
6/25/2017 1:01:10 PM	F170063192	1	E16	2007 Ne 63rd St	Aid Response Yellow
6/25/2017 12:44:11 PM	F170063189	1	A5	509 3rd Av	Aid Response
6/25/2017 12:40:06 PM	F170063187	1	E9	474 Wheeler St	Automatic Fire Alarm Resd
6/25/2017 12:38:26 PM	F170063185	1	A4	1530 Post Al	Aid Response
6/25/2017 12:38:26 PM	F170063185	1	A4	1530 Post Al	Aid Response
6/25/2017 12:38:26 PM	F170063185	1	A2	1530 Post Al	Aid Response
6/25/2017 12:32:03 PM	F170063182	1	E17	N 45TH ST / WALLINGFORD AV N	Aid Response
6/25/2017 12:24:29 PM	F170063179	1	E21	9009 Greenwood Av N	Aid Response
6/25/2017 12:24:04 PM	F170063178	1	E9	909 N 35th St	Aid Response
6/25/2017 12:23:39 PM	F170063176	1	E29	4545 42nd Av Sw	Aid Response
6/25/2017 12:21:25 PM	F170063174	1	E18	7500 15th Av Nw	Aid Response
6/25/2017 12:15:44 PM	F170063173	1	L5	11008 Fremont Av N	Aid Response
6/25/2017 12:04:10 PM	F170063170	1	E22	3218 Fuhrman Av E	Aid Response
6/25/2017 11:54:49 AM	F170063168	1	E41	2240 WEST VIEWMONT WAY W	Aid Response
6/25/2017 11:54:27 AM	F170063167	1	A25	707 E Pine St	Aid Response
6/25/2017 11:48:50 AM	F170063166	1	E39	12740 33rd Av Ne	Aid Response
6/25/2017 11:48:44 AM	F170063165	1	L11	California Av Sw / Sw Oregon St	Aid Response
6/25/2017 11:43:51 AM	F170063164	1	E25	20th Av / E Madison St	Bark Fire
6/25/2017 11:39:48 AM	F170063163	1	M16	Woodlawn Av Ne / Ne Ravenna Blvd	Medic Response
6/25/2017 11:39:48 AM	F170063163	1	E16	Woodlawn Av Ne / Ne Ravenna Blvd	Medic Response
6/25/2017 11:35:25 AM	F170063162	1	A4	1811 Eastlake Av	Automatic Medical Alarm
6/25/2017 11:34:58 AM	F170063160	1	M28	7325 Rainier Av S	Medic Response
6/25/2017 11:35:25 AM	F170063162	1	A2	1811 Eastlake Av	Automatic Medical Alarm
6/25/2017 11:34:58 AM	F170063160	1	E28	7325 Rainier Av S	Medic Response
6/25/2017 11:35:25 AM	F170063162	1	A4	1811 Eastlake Av	Automatic Medical Alarm
6/25/2017 11:35:33 AM	F170063161	1	A10	2508 4th Av S	Aid Response
6/25/2017 11:34:28 AM	F170063159	1	E37	2615 Sw Barton St	Aid Response
6/25/2017 11:33:18 AM	F170063158	1	L11	4715 42nd Av Sw	Aid Response
6/25/2017 11:31:06 AM	F170063156	1	E18	5700 24th Av Nw	Aid Response
6/25/2017 11:31:03 AM	F170063155	1	E13	Beacon Av S / S Lander St	Aid Response
6/25/2017 11:28:55 AM	F170063154	1	E34	1620 43rd Av E	Aid Response
6/25/2017 11:18:23 AM	F170063151	1	E2	SB I5 TO JAMES	Aid Response Freeway
6/25/2017 11:18:23 AM	F170063151	1	E5 E10 A5	SB I5 TO JAMES	Aid Response Freeway
6/25/2017 11:18:54 AM	F170063150	1	E11	8145 6th Av Sw	Aid Response Yellow
6/25/2017 11:06:48 AM	F170063149		A2	1st Av / Blanchard St	Aid Response
6/25/2017 11:01:51 AM	F170063148	1	E16	7558 9th Av Ne	Automatic Medical Alarm
6/25/2017 10:57:49 AM	F170063146	1	L7	3408 Lafayette Av S	Natural Gas Odor
6/25/2017 10:57:49 AM	F170063146	1	L1	3408 Lafayette Av S	Natural Gas Odor
6/25/2017 10:49:57 AM	F170063144	1	E5 L1	300 Pine St	Auto Fire Alarm
6/25/2017 10:30:29 AM	F170063143	1	A4	400 Broad St	Aid Response
6/25/2017 10:28:46 AM	F170063142	1	A2 M10	200 Thomas St	Medic Response
6/25/2017 10:27:33 AM	F170063141	1	E13	S Albro Pl / Swift Av S	MVI - Motor Vehicle Incident
6/25/2017 10:22:54 AM	F170063139	1	E33 A14 E26	Nb I5 At Albro	MVI Freeway
6/25/2017 10:18:40 AM	F170063138	1	E40	3368 East Laurelhurst Dr Ne	Automatic Fire Alarm Resd
6/25/2017 10:16:03 AM	F170063136	1	A25 M1	999 Hiawatha Pl S	Medic Response
6/25/2017 10:16:03 AM	F170063136	1	E6	999 Hiawatha Pl S	Medic Response
6/25/2017 10:11:59 AM	F170063135	1	M18 E18	8498 Seaview Av Nw	Medic Response
6/25/2017 10:11:12 AM	F170063134	1	E16	Ne 145th St/15th Av Ne	MVI - Motor Vehicle Incident
6/25/2017 10:00:52 AM	F170063133	1	L5	1st Av Ne / N Northgate Way	MVI - Motor Vehicle Incident
6/25/2017 9:59:39 AM	F170063132	1	E31	158 N 137th St	Aid Response
6/25/2017 9:59:29 AM	F170063131	1	E39	32nd Av Ne / Ne 125th St	Aid Response
6/25/2017 9:58:53 AM	F170063130	1	B22 L4 E2 E5	221 Minor Av N	AFA4 - Auto Alarm 2 + 1 + 1
6/25/2017 9:58:16 AM	F170063129	1	A4	2402 2nd Av	Aid Response
6/25/2017 9:47:06 AM	F170063126	1	E35	12507 Greenwood Av N	Automatic Fire Alarm False
6/25/2017 9:34:13 AM	F170063123	1	M31	12040 AURORA AV N	Medic Response
6/25/2017 9:35:07 AM	F170063124	1	M32	1612 California Av Sw	Medic Response
6/25/2017 9:35:07 AM	F170063124	1	E29	1612 California Av Sw	Medic Response
6/25/2017 9:34:13 AM	F170063123	1	L5	12040 AURORA AV N	Medic Response
6/25/2017 9:31:15 AM	F170063121	1	A10	Jefferson St / 9th Av	Aid Response
6/25/2017 9:31:14 AM	F170063122	1	E31	450 Ne 100th St	Aid Response
6/25/2017 9:20:56 AM	F170063119	1	L1 M1	2nd Av / Marion St	Medic Response, 7 per Rule
6/25/2017 9:24:58 AM	F170063120	1	E34 M10	1718 26th Av E	Medic Response
6/25/2017 9:20:56 AM	F170063119	1	A5	2nd Av / Marion St	Medic Response, 7 per Rule
6/25/2017 9:21:34 AM	F170063118	1	A25	100 Melrose Av E	Aid Response
6/25/2017 9:18:08 AM	F170063117	1	E26	827 S Trenton St	Aid Response
6/25/2017 8:59:04 AM	F170063115	1	A10	210 28th Av	Aid Response
6/25/2017 9:02:06 AM	F170063116	1	L10 E25	1501 17th Av	Auto Fire Alarm
6/25/2017 8:59:04 AM	F170063115	1	E6	210 28th Av	Aid Response
6/25/2017 8:57:23 AM	F170063114	1	E22	1303 Ne Boat St	Aid Response
