timestamp	incident_number	level	units	location	incident_type
6/17/2017 8:19:23 PM	F170060207	1	E31	Ne 100th St / 1st Av Ne	Aid Response
6/17/2017 8:19:23 PM	F170060207	1	L5	Ne 100th St / 1st Av Ne	Aid Response
6/17/2017 8:12:25 PM	F170060205	1	E16	505 Ne 70th St	Aid Response Yellow
6/17/2017 8:10:57 PM	F170060204	1	M32 E11	9010 Henderson Pl Sw	Medic Response
6/17/2017 8:08:41 PM	F170060202	1	E33	10326 55th Av S	Aid Response
6/17/2017 8:02:25 PM	F170060200	1	M16	5257 39th Av Ne	Medic Response
6/17/2017 8:05:41 PM	F170060201	1	E21	108 Nw 79th St	Aid Response
6/17/2017 8:02:25 PM	F170060200	1	E38	5257 39th Av Ne	Medic Response
6/17/2017 8:00:33 PM	F170060198	1	E31	10000 Aurora Av N	Aid Response
6/17/2017 7:56:56 PM	F170060197	1	E33	10415 61st Av S	Automatic Fire Alarm Resd
6/17/2017 7:50:57 PM	F170060195	1	E10 L1	801 5th Av	Auto Fire Alarm
6/17/2017 7:47:56 PM	F170060194	1	E39	Ne 145th St/15th Av Ne	MVI - Motor Vehicle Incident
6/17/2017 7:41:38 PM	F170060193	1	A10	3rd Av S / S Washington St	Aid Response
6/17/2017 7:28:54 PM	F170060191	1	A4	600 Pine St	Aid Response
6/17/2017 7:13:45 PM	F170060189	1	A25	1600 E Madison St	Aid Response
6/17/2017 7:10:11 PM	F170060188	1	E11	8421 8th Av Sw	Automatic Fire Alarm Resd
6/17/2017 7:05:17 PM	F170060187	1	A87	909 N 35th St	Aid Response
6/17/2017 7:00:28 PM	F170060186	1	L3 E6	2732 S Judkins St	Auto Fire Alarm
6/17/2017 6:48:55 PM	F170060183	1	L1	520 S Main St	Rescue Elevator
6/17/2017 6:38:20 PM	F170060181	1	A25	E Union St / 23rd Av	Aid Response
6/17/2017 6:19:25 PM	F170060177	1	M16	7723 58th Av Ne	Medic Response
6/17/2017 6:34:24 PM	F170060180	1	A5	1400 1st Av	Aid Response
6/17/2017 6:21:59 PM	F170060178	1	L8 E18	1731 Nw 57th St	Auto Fire Alarm
6/17/2017 6:19:25 PM	F170060177	1	E40	7723 58th Av Ne	Medic Response
6/17/2017 6:14:21 PM	F170060176	1	E28	7605 Rainier Av S	Aid Response
6/17/2017 6:07:13 PM	F170060175	1	E27	S Albro Pl / Corgiat Dr S	MVI - Motor Vehicle Incident
6/17/2017 6:06:49 PM	F170060174	1	A10	102 1st Av S	Aid Response
6/17/2017 6:00:19 PM	F170060173	1	A87	3507 Fremont Pl N	Aid Response
6/17/2017 5:52:48 PM	F170060171	1	E8	Queen Anne Av N / W Mercer St	Aid Response
6/17/2017 5:45:20 PM	F170060169	1	E31	401 Ne Northgate Way	Aid Response
6/17/2017 5:35:40 PM	F170060165	1	L3	20TH AV S / S WASHINGTON ST	Aid Response
6/17/2017 5:32:49 PM	F170060162	1	A4	110 6TH AV N	Aid Response
6/17/2017 5:33:13 PM	F170060163	1	E28	3900 S Othello St	Aid Response
6/17/2017 5:27:42 PM	F170060158	1	A5	503 S Royal Brougham Way	Aid Response
6/17/2017 5:24:07 PM	F170060156	1	E13	5022 25th Av S	Aid Response
6/17/2017 5:22:56 PM	F170060155	1	E16 M16	9416 1st Av Ne	Medic Response
6/17/2017 5:20:40 PM	F170060154	1	E6	832 32nd Av	Aid Response
6/17/2017 5:18:10 PM	F170060153	1	A87	Fremont Av N / N 35th St	Aid Response
6/17/2017 5:18:10 PM	F170060153	1	E9	Fremont Av N / N 35th St	Aid Response
6/17/2017 5:18:21 PM	F170060152	1	E11	1600 Sw Holden St	Aid Response
6/17/2017 5:16:40 PM	F170060151	1	E17	1319 Ne 43rd St	Aid Response
6/17/2017 5:17:15 PM	F170060150	1	A10	317 Marion St	Aid Response
6/17/2017 5:12:18 PM	F170060147	1	E32	6910 California Av Sw	Aid Response
6/17/2017 5:12:03 PM	F170060146	1	L8 E20	1731 Nw 57th St	Auto Fire Alarm
6/17/2017 5:07:17 PM	F170060142	1	E31	10800 Roosevelt Way Ne	Aid Response
6/17/2017 5:05:00 PM	F170060141	1	A4 M10	2301 2nd Av	Medic Response
6/17/2017 4:27:18 PM	F170060127	1	M31	13437 Greenwood Av N	Medic Response
6/17/2017 5:02:39 PM	F170060140	1	E26	9200 2nd Av Sw	Automatic Medical Alarm
6/17/2017 4:58:05 PM	F170060138	1	M18	3612 Nw 65th Ct	Medic Response
6/17/2017 4:58:05 PM	F170060138	1	M16	3612 Nw 65th Ct	Medic Response
6/17/2017 4:59:20 PM	F170060139	1	A25	215 10th Av E	Aid Response
6/17/2017 4:58:05 PM	F170060138	1	E18	3612 Nw 65th Ct	Medic Response
6/17/2017 4:56:29 PM	F170060136	1	E21	9240 Dibble Av Nw	1RED 1 Unit
6/17/2017 4:51:07 PM	F170060135	1	E35	9542 13th Av Nw	Water Job Minor
6/17/2017 4:46:20 PM	F170060134	1	A5	801 9th Av	Aid Response
6/17/2017 4:44:32 PM	F170060133	1	E9	2101 N Northlake Way	Aid Response
6/17/2017 4:42:33 PM	F170060132	1	E9	315 N 36th St	Aid Response
6/17/2017 4:42:04 PM	F170060131	1	E17	5314 8th Av Ne	Aid Response
6/17/2017 4:36:56 PM	F170060130	1	E16	Ne 63rd St / Roosevelt Way Ne	Aid Response
6/17/2017 4:27:18 PM	F170060127	1	M31	13437 Greenwood Av N	Medic Response
6/17/2017 4:26:33 PM	F170060128	1	E25	715 Broadway E	Unk Odor
6/17/2017 4:27:18 PM	F170060127	1	E24	13437 Greenwood Av N	Medic Response
6/17/2017 4:09:20 PM	F170060122	1	A4	N 36th St / Troll Av N	Medic Response, 6 per Rule
6/17/2017 4:14:10 PM	F170060126	1	A10 M1	500 5th Av	Medic Response
6/17/2017 4:09:20 PM	F170060122	1	M18	N 36th St / Troll Av N	Medic Response, 6 per Rule
6/17/2017 4:09:18 PM	F170060123	1	E37	9440 27TH AV SW	Aid Response
6/17/2017 4:09:20 PM	F170060122	1	E9	N 36th St / Troll Av N	Medic Response, 6 per Rule
6/17/2017 4:04:03 PM	F170060121	1	E11	15th Av Sw/sw Roxbury St	Aid Response
6/17/2017 4:02:30 PM	F170060120	1	A4	700 Crockett St	Aid Response
6/17/2017 3:51:51 PM	F170060118	1	M32	4927 Erskine Way Sw	Medic Response
6/17/2017 3:51:51 PM	F170060118	1	E32	4927 Erskine Way Sw	Medic Response
6/17/2017 3:51:18 PM	F170060117	1	A5	2nd Av Et S / S Main St	Aid Response
6/17/2017 3:38:42 PM	F170060116	1	A10 M10	800 Occidental Av S	Medic Response
6/17/2017 3:29:03 PM	F170060114	1	A5	96 S Main St	Aid Response
6/17/2017 3:21:55 PM	F170060113	1	L10 E25	1620 Broadway	Auto Fire Alarm
6/17/2017 3:21:02 PM	F170060112	1	E6	25th Av / E Cherry St	Aid Response
6/17/2017 3:15:04 PM	F170060111	1	A25	1531 Broadway	Aid Response
6/17/2017 3:14:33 PM	F170060110	1	A5 M1	517 3rd Av	Medic Response
6/17/2017 3:06:43 PM	F170060108	1	E10	8th Av / Cherry St	Aid Response
6/17/2017 3:04:13 PM	F170060107	1	A10	2nd Av S / S Jackson St	Aid Response
6/17/2017 3:00:54 PM	F170060106	1	L1	1105 6th Av	Natural Gas Odor
6/17/2017 2:57:58 PM	F170060105	1	E24	Aurora Av N / N 125th St	Aid Response
6/17/2017 2:57:13 PM	F170060104	1	E27	6238 Airport Way S	1RED 1 Unit
6/17/2017 2:49:11 PM	F170060103	1	E30 E6 A5	Wb I90 Exp At Rainier	MVI Freeway
6/17/2017 2:48:28 PM	F170060101	1	E18	2853 Nw Market St	Unk Odor
6/17/2017 2:43:03 PM	F170060099	1	A5 M10	3rd Av / Marion St	Medic Response
6/17/2017 2:34:41 PM	F170060097	1	L9	4700 12th Av Ne	Auto Fire Alarm
6/17/2017 2:34:41 PM	F170060097	1	L10 E17	4700 12th Av Ne	Auto Fire Alarm
6/17/2017 2:30:24 PM	F170060096	1	E33	9201 Rainier Av S	Automatic Medical Alarm
6/17/2017 2:21:39 PM	F170060095	1	A25	805 E Pine St	Aid Response
6/17/2017 2:06:10 PM	F170060094	1	E18	22nd Av Nw / Nw Market St	Aid Response
6/17/2017 2:05:16 PM	F170060093	1	A4	510 Minor Av N	Aid Response
6/17/2017 2:03:05 PM	F170060091	1	E32 M32	2601 59th Av Sw	Medic Response
6/17/2017 2:03:05 PM	F170060091	1	E29	2601 59th Av Sw	Medic Response
6/17/2017 1:46:39 PM	F170060081	1	M18	2207 W RAYE ST	Medic Response
6/17/2017 2:00:34 PM	F170060090	1	E37	3204 Sw Morgan St	Aid Response Yellow
6/17/2017 1:59:26 PM	F170060088	1	L7	312 S Lucile St	Aid Response
6/17/2017 1:56:50 PM	F170060087	1	E27	5940 EAST MARGINAL WAY S	Aid Response
6/17/2017 1:46:39 PM	F170060081	1	E20	2207 W RAYE ST	Medic Response
6/17/2017 1:49:25 PM	F170060084	1	L8	10546 Fremont Av N	Activated CO Detector
6/17/2017 1:46:39 PM	F170060081	1	E8	2207 W RAYE ST	Medic Response
6/17/2017 1:46:26 PM	F170060082	1	A25	1732 16th Av	Aid Response
6/17/2017 1:45:08 PM	F170060080	1	E28	5624 Wilson Av S	Investigate Out Of Service
6/17/2017 1:40:40 PM	F170060078	1	E25	831 15th Av	Automatic Fire Alarm Resd
6/17/2017 1:37:31 PM	F170060077	1	E24	747 N 135th St	Aid Response
6/17/2017 1:11:13 PM	F170060074	1	L8	727 N 71st St	Aid Response
6/17/2017 1:26:42 PM	F170060076	1	E13	1002 Airport Way S	Rubbish Fire
6/17/2017 1:19:29 PM	F170060075	1	A4	1900 Alaskan Way	Aid Response
6/17/2017 1:11:13 PM	F170060074	1	E21	727 N 71st St	Aid Response
6/17/2017 12:40:04 PM	F170060067	1	M32	8820 Delridge Way Sw	Medic Response
6/17/2017 1:00:08 PM	F170060073	1	E30	4412 Rainier Av S	Aid Response
6/17/2017 12:57:46 PM	F170060072	1	E16	10345 Meridian Av N	Automatic Medical Alarm
6/17/2017 12:55:47 PM	F170060071	1	A10	1530 3rd Av	Aid Response
6/17/2017 12:50:32 PM	F170060070	1	E38	7033 42nd Av Ne	Unk Odor
6/17/2017 12:47:21 PM	F170060069	1	A5	675 S Lane St	Aid Response
6/17/2017 12:40:58 PM	F170060068	1	E13	4th Av S / S Spokane St	Aid Response
6/17/2017 12:40:04 PM	F170060067	1	M32 E11	8820 Delridge Way Sw	Medic Response
6/17/2017 12:34:48 PM	F170060066	1	E39	12740 30th Av Ne	Aid Response Yellow
6/17/2017 12:28:15 PM	F170060063	1	A10	222 Pike St	Aid Response
6/17/2017 12:26:02 PM	F170060062	1	E16	5700 West Green Lake Way N	Aid Response
6/17/2017 12:22:15 PM	F170060061	1	A2	825 Eastlake Av E	Aid Response
6/17/2017 12:21:43 PM	F170060060	1	A25	555 16th Av	Aid Response
6/17/2017 12:18:23 PM	F170060058	1	E25	325 17th Av E	Investigate Out Of Service
6/17/2017 12:17:59 PM	F170060057	1	E20	20th Av W / W Dravus St	Aid Response
6/17/2017 12:12:04 PM	F170060056	1	E18	2445 Nw 57th St	Aid Response
6/17/2017 12:04:28 PM	F170060054	1	B5	10051 Arrowsmith Av S	Natural Gas Leak
6/17/2017 12:08:00 PM	F170060055	1	E16	Roosevelt Way Ne / Ne Ravenna Blvd	Aid Response
6/17/2017 12:04:28 PM	F170060054	1	L12 B7	10051 Arrowsmith Av S	Natural Gas Leak
6/17/2017 12:04:28 PM	F170060054	1	E33	10051 Arrowsmith Av S	Natural Gas Leak
6/17/2017 11:50:59 AM	F170060053	1	A5	Alaskan Way / Yesler Way	Aid Response
6/17/2017 11:47:55 AM	F170060052	1	A10	4th Av / James St	Aid Response
6/17/2017 11:37:29 AM	F170060051	1	E17	5011 17th Av Ne	Aid Response
6/17/2017 11:31:53 AM	F170060050	1	E16 L9	8030 Meridian Av N	Automatic Fire Alarm Resd
6/17/2017 11:29:41 AM	F170060049	1	E31	14002 Linden Av N	Aid Response
6/17/2017 11:29:33 AM	F170060048	1	L5 M31 E40	14321 Bagley Av N	Medic Response, 7 per Rule
6/17/2017 11:21:55 AM	F170060047	1	E28	6951 M L King Jr Way S	Aid Response
6/17/2017 11:21:55 AM	F170060047	1	A14	6951 M L King Jr Way S	Aid Response
6/17/2017 11:18:54 AM	F170060046	1	E22	103 Ne 53rd St	Aid Response
6/17/2017 11:17:48 AM	F170060045	1	L8	3977 Leary Way Nw	Aid Response Yellow
6/17/2017 11:16:09 AM	F170060044	1	E38	6513 45th Av Ne	Aid Response
6/17/2017 11:09:17 AM	F170060042	1	A10	2nd Av / Yesler Way	Aid Response
6/17/2017 11:10:00 AM	F170060043	1	E28	3001 S Myrtle St	Aid Response
6/17/2017 11:09:17 AM	F170060042	1	E10	2nd Av / Yesler Way	Aid Response
6/17/2017 11:06:43 AM	F170060041	1	A5	1st Av / Yesler Way	Aid Response
6/17/2017 11:02:13 AM	F170060039	1	E30	3202 S Irving St	Medic Response, 6 per Rule
6/17/2017 11:02:13 AM	F170060039	1	M1	3202 S Irving St	Medic Response, 6 per Rule
6/17/2017 11:02:13 AM	F170060039	1	E6	3202 S Irving St	Medic Response, 6 per Rule
6/17/2017 11:01:27 AM	F170060038	1	A10	Alaskan Way / Seneca St	Aid Response
6/17/2017 10:56:30 AM	F170060037	1	E21	9239 FREMONT AV N	Automatic Fire Alarm Resd
6/17/2017 10:50:52 AM	F170060035	1	A4	600 5th Av W	Aid Response
6/17/2017 10:51:24 AM	F170060036	1	E5	901 Fairview Av N	Aid Response
6/17/2017 10:50:52 AM	F170060035	1	A2	600 5th Av W	Aid Response
6/17/2017 10:40:13 AM	F170060034	1	L9	419 Ne 71st St	Rescue Elevator
6/17/2017 10:29:09 AM	F170060031	1	A14	3224 4th Av S	Aid Response
6/17/2017 10:19:54 AM	F170060030	1	M10	223 Yesler Way	Medic Response
6/17/2017 10:19:54 AM	F170060030	1	A5	223 Yesler Way	Medic Response
6/17/2017 10:07:41 AM	F170060028	1	E28	3800 Lake Washington Blvd S	Aid Response
6/17/2017 9:58:04 AM	F170060026	1	E35	8504 13th Av Nw	Aid Response
6/17/2017 9:44:06 AM	F170060025	1	M31	9536 Ashworth Av N	Medic Response
6/17/2017 9:44:06 AM	F170060025	1	E31	9536 Ashworth Av N	Medic Response
6/17/2017 9:39:39 AM	F170060024	1	A25	222 Yale Av N	Aid Response
6/17/2017 9:34:14 AM	F170060023	1	E18	6734 16th Av Nw	Aid Response
6/17/2017 9:34:04 AM	F170060022	1	E33	5630 S Fountain St	MVI - Motor Vehicle Incident
6/17/2017 9:25:41 AM	F170060020	1	E38	Ne 45th St / 8th Av Ne	Car Fire
6/17/2017 9:19:07 AM	F170060018	1	M16	7th Av Ne / Ne 50th St	Car Fire
6/17/2017 9:19:07 AM	F170060018	1	E17	7th Av Ne / Ne 50th St	Car Fire
6/17/2017 9:10:57 AM	F170060016	1	A2 M1	1421 Minor Av	Medic Response
6/17/2017 9:07:01 AM	F170060015	1	E31	10744 Greenwood Av N	Medic Response
6/17/2017 9:07:01 AM	F170060015	1	E35 M31	10744 Greenwood Av N	Medic Response
6/17/2017 9:05:41 AM	F170060014	1	FB4	1301 Alaskan Way	AFA4 - Auto Alarm 2 + 1 + 1
6/17/2017 9:07:01 AM	F170060015	1	E31	10744 Greenwood Av N	Medic Response
6/17/2017 9:05:41 AM	F170060014	1	E10 FIREBOAT B5 E2 L1	1301 Alaskan Way	AFA4 - Auto Alarm 2 + 1 + 1
6/17/2017 9:02:06 AM	F170060013	1	E24	620 N 130th St	Aid Response Yellow
6/17/2017 8:57:51 AM	F170060010	1	E13	S Spokane St / Lafayette Av S	Car Fire
6/17/2017 8:50:06 AM	F170060008	1	A2	1930 BOREN AV	Aid Response
6/17/2017 8:47:06 AM	F170060007	1	M32 E36	5444 Delridge Way Sw	Medic Response
6/17/2017 8:40:16 AM	F170060006	1	E28 M28	3551 S Hudson St	Medic Response
6/17/2017 8:38:13 AM	F170060005	1	A10	698 Seneca St	Aid Response
6/17/2017 8:37:18 AM	F170060004	1	E8	531 Queen Anne Av N	Aid Response
6/17/2017 8:34:49 AM	F170060003	1	E18	6747 Jones Av Nw	Aid Response
6/17/2017 8:14:38 AM	F170060002	1	M10	1200 University St	Medic Response
6/17/2017 8:14:38 AM	F170060002	1	A5 M1	1200 University St	Medic Response
6/17/2017 8:13:22 AM	F170060001	1	E13	500 S Lander St	Rubbish Fire
6/17/2017 8:03:45 AM	F170060000	1	E24	14023 Interlake Av N	Aid Response
6/17/2017 8:02:19 AM	F170059999	1	M16	7545 41st Av Ne	Medic Response
6/17/2017 8:02:19 AM	F170059999	1	E38	7545 41st Av Ne	Medic Response
6/17/2017 7:57:44 AM	F170059998	1	E10 A5 E5	Nb I5 To Mercer	MVI Freeway
6/17/2017 7:43:09 AM	F170059997	1	L4	206 Western Av W	Rescue Elevator
6/17/2017 7:48:04 AM	F170059995	1	A25	515 Harvard Av E	Aid Response Yellow
6/17/2017 7:44:04 AM	F170059994	1	A10	318 2nd Av Et  S	Aid Response
6/17/2017 7:23:21 AM	F170059993	1	E17	143 Ne 62nd St	Aid Response
6/17/2017 7:22:26 AM	F170059992	1	E16 L5	9818 5th Av Ne	Auto Fire Alarm
6/17/2017 7:18:06 AM	F170059991	1	A25 M10	1103 16th Av	Medic Response
6/17/2017 7:13:31 AM	F170059990	1	E11	9008 17TH AV SW	Aid Response
6/17/2017 7:12:22 AM	F170059989	1	E33	9061 Seward Park Av S	Aid Response
6/17/2017 7:06:25 AM	F170059988	1	E27	6535 5th Pl S	Aid Response
6/17/2017 6:50:58 AM	F170059986	1	E10 L1	210 Alaskan Way S	Auto Fire Alarm
6/17/2017 6:48:00 AM	F170059985	1	M32	9200 2nd Av Sw	Medic Response
6/17/2017 6:48:00 AM	F170059985	1	E26	9200 2nd Av Sw	Medic Response
6/17/2017 6:31:39 AM	F170059984	1	M28	2821 S Walden St	Aid Response
6/17/2017 6:31:39 AM	F170059984	1	E30	2821 S Walden St	Aid Response
6/17/2017 6:25:41 AM	F170059982	1	E17	4501 12th Av Ne	Aid Response
6/17/2017 6:22:50 AM	F170059981	1	A25	2424 E Madison St	Aid Response
6/17/2017 6:11:32 AM	F170059978	1	E16	450 Ne 100th St	Aid Response
6/17/2017 6:01:01 AM	F170059977	1	E17	5716 15th Av Ne	Aid Response
6/17/2017 5:47:38 AM	F170059976	1	M31	13411 Roosevelt Way N	Medic Response
6/17/2017 5:47:38 AM	F170059976	1	E24	13411 Roosevelt Way N	Medic Response
6/17/2017 5:20:26 AM	F170059975	1	E32	3266 Sw Avalon Way	Automatic Fire Alarm False
6/17/2017 5:07:12 AM	F170059974	1	A25	1203 E Pine St	Aid Response
6/17/2017 5:07:12 AM	F170059974	1	E25	1203 E Pine St	Aid Response
6/17/2017 5:06:22 AM	F170059973	1	E29	2122 ALKI AV SW	Electrical Problem
6/17/2017 5:05:15 AM	F170059972	1	L5 E24	1550 N 115th St	Auto Fire Alarm
6/17/2017 5:01:48 AM	F170059971	1	A25	1203 E PINE ST	Aid Response
6/17/2017 5:00:10 AM	F170059969	1	E32	4436 49th Av Sw	Aid Response Yellow
6/17/2017 4:55:34 AM	F170059968	1	E31	N 90th St / Nesbit Av N	Aid Response
6/17/2017 4:49:00 AM	F170059967	1	E16	6535 4th Av Ne	Aid Response
6/17/2017 4:40:30 AM	F170059964	1	E28	3728 S Myrtle St	Aid Response
6/17/2017 4:28:51 AM	F170059963	1	E24	12515 Aurora Av N	Aid Response
6/17/2017 4:14:08 AM	F170059961	1	A2	1900 5th Av	Aid Response
6/17/2017 4:07:09 AM	F170059959	1	L11 E11	9440 27th Av Sw	Auto Fire Alarm
6/17/2017 3:55:31 AM	F170059958	1	M44 A5 E10 M1 B5	107 Occidental Av S	Assault w/Weap 7 per Rule
6/17/2017 3:43:42 AM	F170059957	1	A2	Westlake Av / Stewart St	Aid Response
6/17/2017 3:42:02 AM	F170059956	1	A25	1431 Minor Av	Aid Response
6/17/2017 3:41:11 AM	F170059955	1	E8	310 W Prospect St	Automatic Fire Alarm Resd
6/17/2017 3:37:19 AM	F170059954	1	E29	3400 Beach Dr Sw	Illegal Burn
6/17/2017 3:07:16 AM	F170059952	1	E22	1315 Ne Campus Pkwy	Aid Response
6/17/2017 2:49:23 AM	F170059949	1	M32 E32	3400 Harbor Av Sw	Medic Response, 6 per Rule
6/17/2017 2:49:23 AM	F170059949	1	E36	3400 Harbor Av Sw	Medic Response, 6 per Rule
6/17/2017 2:44:33 AM	F170059948	1	E17	12th Av Ne / Ne 47th St	Aid Response
6/17/2017 2:40:23 AM	F170059947	1	M18	N 46TH ST / AURORA AV N	Medic Response
6/17/2017 2:44:33 AM	F170059948	1	L9	12th Av Ne / Ne 47th St	Aid Response
6/17/2017 2:40:23 AM	F170059947	1	M16	N 46TH ST / AURORA AV N	Medic Response
6/17/2017 2:40:23 AM	F170059947	1	E18	N 46TH ST / AURORA AV N	Medic Response
6/17/2017 2:39:59 AM	F170059946	1	L1 E6	701 5TH AV	Auto Fire Alarm
6/17/2017 2:37:41 AM	F170059945	1	E9	3501 Stone Way N	Aid Response
6/17/2017 2:25:18 AM	F170059943	1	SAFT2 L7 L1 M44 B5 M10 DEP1 A14 R1 B6 STAF10	SB I5 AT TULLYS	Rescue Heavy
6/17/2017 2:27:18 AM	F170059944	1	E9	9 Nickerson St	Aid Response
6/17/2017 2:25:18 AM	F170059943	1	A10 E10 E2	SB I5 AT TULLYS	Rescue Heavy
6/17/2017 2:14:39 AM	F170059941	1	E30	3630 Renton Av S	Aid Response
6/17/2017 2:08:34 AM	F170059940	1	E26	9200 2nd Av Sw	Aid Response
6/17/2017 1:56:03 AM	F170059939	1	A5	111 Yesler Way	Aid Response
6/17/2017 1:48:57 AM	F170059936	1	L9	5035 15th Av Ne	Aid Response
6/17/2017 1:49:18 AM	F170059935	1	E17	5015 Sand Point Pl Ne	Aid Response
6/17/2017 1:44:34 AM	F170059933	1	E8	100 Mercer St	Aid Response
6/17/2017 1:43:54 AM	F170059932	1	A10	107 Occidental Av S	Aid Response
6/17/2017 12:03:41 AM	F170059922	1	MAR5	5706 43rd Av Ne	Fire in Single Family Res
6/17/2017 1:02:35 AM	F170059929	1	A2	Fairview Av / Denny Way	Aid Response
6/17/2017 1:02:19 AM	F170059928	1	E8	100 MERCER ST	Aid Response
6/17/2017 12:55:49 AM	F170059927	1	A25	1408 E UNION ST	Aid Response
6/17/2017 12:47:38 AM	F170059926	1	A25	1426 Broadway	Aid Response
6/17/2017 12:03:41 AM	F170059922	1	AIR9	5706 43rd Av Ne	Fire in Single Family Res
6/17/2017 12:03:41 AM	F170059922	1	AIR9	5706 43rd Av Ne	Fire in Single Family Res
6/16/2017 11:28:04 PM	F170059900	1	MAR5	3127 NW 85TH ST	Fire in Building
6/16/2017 11:28:04 PM	F170059900	1	B4	3127 NW 85TH ST	Fire in Building
6/17/2017 12:03:41 AM	F170059922	1	B7	5706 43rd Av Ne	Fire in Single Family Res
6/17/2017 12:11:37 AM	F170059925	1	E16	Brooklyn Av Ne / Ne 42nd St	Aid Response
6/17/2017 12:09:36 AM	F170059924	1	E22	6220 40th Av Ne	Aid Response
