timestamp	incident_number	level	units	location	incident_type
6/30/2017 7:47:18 PM	F170065257	1	E8	521 Queen Anne Av N	Aid Response
6/30/2017 7:45:50 PM	F170065256	1	E34	2238 E Crescent Dr	Aid Response
6/30/2017 7:44:36 PM	F170065255	1	E5	901 Fairview Av N	Aid Response
6/30/2017 7:44:36 PM	F170065255	1	E2	901 Fairview Av N	Aid Response
6/30/2017 7:42:32 PM	F170065254	1	E24	13739 Linden Av N	Medic Response
6/30/2017 7:41:48 PM	F170065253	1	E29	2702 47th Av Sw	Medic Response
6/30/2017 7:40:16 PM	F170065252	1	E41	2601 W BLAINE ST	Natural Gas Odor
6/30/2017 7:31:13 PM	F170065251	1	L9	100 Ne Northlake Way	Natural Gas Odor
6/30/2017 7:24:45 PM	F170065249	1	E18	518 Nw 60th St	Brush Fire
6/30/2017 7:23:10 PM	F170065248	1	A2	1315 HUBBELL PL	Aid Response
6/30/2017 7:21:38 PM	F170065247	1	A4	4th Av / Vine St	Aid Response
6/30/2017 7:17:08 PM	F170065246	1	E17	1st Av Ne / Ne 50th St	1RED 1 Unit
6/30/2017 7:10:20 PM	F170065244	1	E31	923 N 103rd St	Aid Response
6/30/2017 7:09:04 PM	F170065243	1	E28	S Alaska St / Lake Washington Blvd S	MVI - Motor Vehicle Incident
6/30/2017 6:52:23 PM	F170065241	1	E22	1245 Ne Campus Pkwy	Aid Response
6/30/2017 6:52:36 PM	F170065240	1	E36	2970 Sw Avalon Way	Aid Response
6/30/2017 6:49:49 PM	F170065239	1	E30	3642 33rd Av S	Aid Response Yellow
6/30/2017 6:42:27 PM	F170065237	1	L11	4545 42nd Av Sw	Rescue Elevator
6/30/2017 6:24:11 PM	F170065231	1	M16	6500 Sand Point Way Ne	Medic Response
6/30/2017 6:35:40 PM	F170065234	1	A25	19th Av / E Pine St	MVI - Motor Vehicle Incident
6/30/2017 6:28:34 PM	F170065233	1	E41	4012 Washington Av W	1RED 1 Unit
6/30/2017 6:24:41 PM	F170065232	1	E5 L4	305 Harrison St	Auto Fire Alarm
6/30/2017 6:24:11 PM	F170065231	1	E38	6500 Sand Point Way Ne	Medic Response
6/30/2017 6:17:27 PM	F170065230	1	E11	Sw Thistle St / 9th Av Sw	Bark Fire
6/30/2017 6:16:35 PM	F170065229	1	E6	1439 S MAIN ST	Aid Response
6/30/2017 6:17:01 PM	F170065228	1	A4	1900 Pike Pl	Aid Response
6/30/2017 6:10:10 PM	F170065227	1	E37	7700 35th Av Sw	1RED 1 Unit
6/30/2017 6:06:47 PM	F170065225	1	A5	803 S Lane St	Aid Response
6/30/2017 6:04:02 PM	F170065223	1	E9	Stone Way N / N 45th St	MVI - Motor Vehicle Incident
6/30/2017 5:33:56 PM	F170065210	1	M44	4329 15th Av S	Medic Response
6/30/2017 5:33:56 PM	F170065210	1	M28	4329 15th Av S	Medic Response
6/30/2017 5:33:56 PM	F170065210	1	M1	4329 15th Av S	Medic Response
6/30/2017 5:51:22 PM	F170065219	1	A10	3rd Av / James St	Aid Response
6/30/2017 5:51:15 PM	F170065218	1	A5	9th Av / James St	Aid Response
6/30/2017 5:47:14 PM	F170065217	1	L10	801 Pine St	Rescue Elevator
6/30/2017 5:46:06 PM	F170065216	1	E39	Pinehurst Way Ne / 15th Av Ne	Aid Response
6/30/2017 5:37:24 PM	F170065214	1	E9	N 43rd St / Fremont Av N	Aid Response
6/30/2017 5:38:25 PM	F170065213	1	A2	1401 2nd Av	Aid Response
6/30/2017 5:35:59 PM	F170065212	1	E10	Broadway / Terry Av	Bark Fire
6/30/2017 5:33:56 PM	F170065210	1	A14	4329 15th Av S	Medic Response
6/30/2017 5:28:12 PM	F170065209	1	A25	1014 E JOHN ST	Aid Response
6/30/2017 5:09:37 PM	F170065207	1	E33	M L King Jr Way S / S Henderson St	Aid Response
6/30/2017 5:03:20 PM	F170065206	1	L8	1715 Nw 59th St	Water Job Minor
6/30/2017 5:00:29 PM	F170065204	1	A25	525 14th Av E	Aid Response
6/30/2017 5:00:40 PM	F170065205	1	A10	Alaskan Way / Marion St	Aid Response
6/30/2017 4:54:14 PM	F170065202	1	E39	12745 30th Av Ne	Aid Response
6/30/2017 4:53:09 PM	F170065201	1	A14	1751 Airport Way S	Aid Response
6/30/2017 4:44:17 PM	F170065200	1	A4	2008 Westlake Av	Aid Response
6/30/2017 4:44:03 PM	F170065199	1	E29	3033 California Av Sw	Aid Response
6/30/2017 4:42:00 PM	F170065198	1	L8	Nw Market St / 20th Av Nw	Aid Response
6/30/2017 4:41:57 PM	F170065197	1	E18	5701 22nd Av Nw	Aid Response
6/30/2017 4:33:38 PM	F170065195	1	L3	1600 S Lane St	Aid Response
6/30/2017 4:27:09 PM	F170065194	1	A5	PINE ST / 5TH AV	Aid Response
6/30/2017 4:27:14 PM	F170065193	1	E39	15th Av Ne / Ne 143rd St	MVI - Motor Vehicle Incident
6/30/2017 4:25:25 PM	F170065192	1	L5	11045 8th Av Ne	Aid Response Yellow
6/30/2017 4:25:25 PM	F170065192	1	E31	11045 8th Av Ne	Aid Response Yellow
6/30/2017 4:22:47 PM	F170065191	1	M44	2101 E YESLER WAY	Medic Response
6/30/2017 4:22:47 PM	F170065191	1	M10 E6	2101 E YESLER WAY	Medic Response
6/30/2017 4:12:04 PM	F170065189	1	A10	668 S LANE ST	Aid Response
6/30/2017 4:09:24 PM	F170065186	1	E31	N 105th St / N Northgate Way	Aid Response
6/30/2017 3:57:37 PM	F170065183	1	E8	2217 2nd Av W	Aid Response
6/30/2017 3:55:02 PM	F170065182	1	E17	Ne 45th St / Latona Av Ne	Aid Response
6/30/2017 3:52:10 PM	F170065181	1	E39	12546 33rd Av Ne	Aid Response
6/30/2017 3:50:42 PM	F170065180	1	A5	1001 S Jackson St	Aid Response
6/30/2017 3:43:27 PM	F170065179	1	A10	605 5th Av S	Aid Response
6/30/2017 3:34:33 PM	F170065177	1	E38	Ne 45th St / Montlake Blvd Ne	Aid Response
6/30/2017 3:32:52 PM	F170065176	1	E28	4600 38th Av S	Aid Response
6/30/2017 3:29:51 PM	F170065174	1	L4 E5	1531 Western Av	Auto Fire Alarm
6/30/2017 3:25:24 PM	F170065173	1	M31	13448 Aurora Av N	Medic Response
6/30/2017 3:25:24 PM	F170065173	1	E24	13448 Aurora Av N	Medic Response
6/30/2017 3:23:29 PM	F170065172	1	E9	N ALLEN PL / AURORA AV N	Aid Response
6/30/2017 3:20:57 PM	F170065171	1	E40	3245 Ne 96th St	Aid Response
6/30/2017 3:19:56 PM	F170065170	1	A25	1602 18th Av	Aid Response Yellow
6/30/2017 3:18:21 PM	F170065169	1	E17	4300 University Way Ne	Aid Response
6/30/2017 3:07:55 PM	F170065166	1	E31 L5	10621 Bagley Av N	Auto Fire Alarm
6/30/2017 3:06:16 PM	F170065165	1	E6	2021 S Ingersoll Pl	Aid Response
6/30/2017 3:05:09 PM	F170065164	1	L11 E37	6516 35th Av Sw	Auto Fire Alarm
6/30/2017 2:48:08 PM	F170065161	1	M44	S SNOQUALMIE ST / 7TH AV S	Medic Response, 7 per Rule
6/30/2017 2:48:08 PM	F170065161	1	M1 A14 E27	S SNOQUALMIE ST / 7TH AV S	Medic Response, 7 per Rule
6/30/2017 2:58:45 PM	F170065163	1	M44	S SNOQUALMIE ST / 7TH AV S	Medic Response, 7 per Rule
6/30/2017 2:58:45 PM	F170065163	1	E27 A14 M1	S SNOQUALMIE ST / 7TH AV S	Medic Response, 7 per Rule
6/30/2017 2:56:30 PM	F170065162	1	E26	9701 Myers Way S	Aid Response
6/30/2017 2:45:16 PM	F170065159	1	M31 E39	12721 30th Av Ne	Medic Response
6/30/2017 2:41:57 PM	F170065158	1	E26	9230 2nd Av Sw	Aid Response
6/30/2017 2:35:23 PM	F170065156	1	A2	1918 8th Av	Aid Response
6/30/2017 2:22:42 PM	F170065154	1	A25	1620 13th Av	Aid Response
6/30/2017 2:21:29 PM	F170065153	1	M10 A5	50 University St	Medic Response
6/30/2017 2:19:01 PM	F170065152	1	E37	10842 35th Av Sw	Aid Response
6/30/2017 2:12:07 PM	F170065151	1	E32 M32	5209 Sw Admiral Way	Medic Response
6/30/2017 2:10:28 PM	F170065150	1	A4	808 Howell St	Aid Response
6/30/2017 2:08:08 PM	F170065149	1	E34	1630 43rd Av E	Aid Response
6/30/2017 2:06:51 PM	F170065148	1	E29	5309 Sw Orleans St	Automatic Fire Alarm Resd
6/30/2017 2:04:35 PM	F170065147	1	E28	5902 Lake Washington Blvd S	Aid Response
6/30/2017 1:55:36 PM	F170065146	1	E6	2611 S Dearborn St	Aid Response
6/30/2017 1:43:09 PM	F170065144	1	A25	19th Av / E Union St	Aid Response
6/30/2017 1:28:25 PM	F170065143	1	E30	Rainier Av S / S Andover St	Aid Response
6/30/2017 1:27:09 PM	F170065142	1	E6	34th Av / E Cherry St	Aid Response
6/30/2017 1:19:13 PM	F170065141	1	E35	9016 12th Av Nw	Aid Response
6/30/2017 1:16:17 PM	F170065139	1	E20	22nd Av W / W Emerson Pl	MVI - Motor Vehicle Incident
6/30/2017 1:14:18 PM	F170065136	1	E5 L4	2450 Aurora Av N	Auto Fire Alarm
6/30/2017 1:13:23 PM	F170065135	1	A10	700 3rd Av	Aid Response
6/30/2017 1:04:41 PM	F170065133	1	E25 L10	600 Broadway	Auto Fire Alarm
6/30/2017 1:03:30 PM	F170065132	1	A5	1000 4th Av	Aid Response
6/30/2017 12:53:33 PM	F170065131	1	A4	2301 3rd Av	Hang-Up, Aid
6/30/2017 12:52:43 PM	F170065130	1	E28	5721 Wilson Av S	Automatic Fire Alarm Resd
6/30/2017 12:51:35 PM	F170065129	1	E33	Rainier Av S / 53rd Av S	MVI - Motor Vehicle Incident
6/30/2017 12:47:27 PM	F170065127	1	E24	13437 Greenwood Av N	MVI - Motor Vehicle Incident
6/30/2017 12:45:36 PM	F170065126	1	A25	114 HARVARD AV E	Aid Response
6/30/2017 12:39:57 PM	F170065125	1	E40	2323 Ne 91st St	Automatic Fire Alarm Resd
6/30/2017 12:33:04 PM	F170065122	1	A5	517 3rd Av	Aid Response
6/30/2017 12:20:13 PM	F170065120	1	A25	15th Av E / E John St	Aid Response
6/30/2017 12:15:23 PM	F170065119	1	E18	915 Nw 45th St	Aid Response
6/30/2017 12:12:10 PM	F170065118	1	E41	2621 31st Av W	Aid Response
6/30/2017 12:09:12 PM	F170065117		MAR5	4554 Ne 41st St	Investigate Out Of Service
6/30/2017 12:02:03 PM	F170065116	1	M31 E24	13000 Linden Av N	Medic Response
6/30/2017 11:59:47 AM	F170065115	1	E39	2611 Ne 125th St	MVI - Motor Vehicle Incident
6/30/2017 11:57:31 AM	F170065114	1	A10	300 2nd Av Et S	Aid Response
6/30/2017 11:57:21 AM	F170065113	1	E2	2124 4th Av	Aid Response
6/30/2017 11:54:14 AM	F170065112	1	E31	9028 12th Av Ne	Aid Response
6/30/2017 11:49:57 AM	F170065111	1	A4	2709 3RD AV	Aid Response
6/30/2017 11:49:57 AM	F170065111	1	E2	2709 3RD AV	Aid Response
6/30/2017 11:47:38 AM	F170065110	1	E20	15th Av W Nb On Rp / W Dravus St	Aid Response
6/30/2017 11:35:32 AM	F170065106	1	M1	825 Eastlake Av E	Medic Response
6/30/2017 11:42:34 AM	F170065109	1	M10	Sw Maryland Pl / Harbor Av Sw	Medic Response
6/30/2017 11:42:34 AM	F170065109	1	E29	Sw Maryland Pl / Harbor Av Sw	Medic Response
6/30/2017 11:41:51 AM	F170065108	1	E11	7000 Highland Park Way Sw	Aid Response
6/30/2017 11:41:53 AM	F170065107	1	A5	801 Alaskan Way	Aid Response
6/30/2017 11:34:10 AM	F170065104	1	A4	311 CEDAR ST	Aid Response
6/30/2017 11:35:32 AM	F170065106	1	A2	825 Eastlake Av E	Medic Response
6/30/2017 11:34:10 AM	F170065104	1	A4	311 CEDAR ST	Aid Response
6/30/2017 11:33:01 AM	F170065103	1	A25	324 15th Av E	Aid Response
6/30/2017 11:31:49 AM	F170065102	1	E26	6737 Corson Av S	Aid Response
6/30/2017 11:26:11 AM	F170065101	1	E34	2314 Mcgilvra Blvd E	Automatic Medical Alarm
6/30/2017 11:22:31 AM	F170065098	1	E37 M32	8843 10th Av Sw	Medic Response
6/30/2017 11:21:58 AM	F170065097	1	E22	1704 Ne Columbia Rd	Aid Response
6/30/2017 11:04:32 AM	F170065094	1	E29	42nd Av Sw / Sw Lander St	Aid Response
6/30/2017 10:59:54 AM	F170065093	1	A10 M1	100 OCCIDENTAL AV S	Medic Response
6/30/2017 10:58:42 AM	F170065092	1	A5	503 S Royal Brougham Way	Aid Response
6/30/2017 10:44:07 AM	F170065089	1	L5 E31	9600 College Way N	Auto Fire Alarm
6/30/2017 10:34:59 AM	F170065088	1	A4	1922 9th Av	Aid Response Yellow
6/30/2017 10:31:57 AM	F170065087	1	A25	1101 Madison St	Aid Response
6/30/2017 10:23:48 AM	F170065085	1	L4 E10	1200 3rd Av	Auto Fire Alarm
6/30/2017 10:22:33 AM	F170065083	1	E18	1518 Nw 57th St	Aid Response
6/30/2017 10:22:38 AM	F170065082	1	E29	2320 42nd Av Sw	Aid Response
6/30/2017 10:08:41 AM	F170065076	1	M28 E26	5901 East Marginal Way S	Medic Response
6/30/2017 10:07:30 AM	F170065075	1	E18	5614 22nd Av Nw	Aid Response
6/30/2017 10:03:09 AM	F170065074	1	E25	16th Av / E Cherry St	MVI - Motor Vehicle Incident
6/30/2017 9:57:21 AM	F170065073	1	M10	416 15th Av E	Medic Response
6/30/2017 9:57:21 AM	F170065073	1	M16	416 15th Av E	Medic Response
6/30/2017 9:57:21 AM	F170065073	1	L10	416 15th Av E	Medic Response
6/30/2017 9:51:41 AM	F170065070	1	E25 M1	1818 29th Av	Medic Response, 6 per Rule
6/30/2017 9:51:41 AM	F170065070	1	E34	1818 29th Av	Medic Response, 6 per Rule
6/30/2017 9:46:55 AM	F170065069	1	E37 M32	6506 37th Av Sw	Medic Response
6/30/2017 9:46:33 AM	F170065068	1	M10 A25	1106 Pike St	Medic Response
6/30/2017 9:34:42 AM	F170065065	1	E8	100 Crockett St	Aid Response
6/30/2017 9:25:29 AM	F170065063	1	E33	6520 S Ryan St	Medic Response
6/30/2017 9:22:13 AM	F170065061	1	E13	RAINIER AV S / S ANDOVER ST	Aid Response
6/30/2017 9:28:37 AM	F170065064	1	E11	8421 9th Av Sw	Aid Response
6/30/2017 9:25:29 AM	F170065063	1	M28	6520 S Ryan St	Medic Response
6/30/2017 9:25:29 AM	F170065063	1	L12	6520 S Ryan St	Medic Response
6/30/2017 9:22:50 AM	F170065062	1	E28	8444 Rainier Av S	Aid Response
6/30/2017 9:22:13 AM	F170065061	1	E33	RAINIER AV S / S ANDOVER ST	Aid Response
6/30/2017 9:21:44 AM	F170065060	1	A10 M1	223 Yesler Way	Medic Response
6/30/2017 9:21:08 AM	F170065059	1	E27	6250 Ellis Av S	Car Fire
6/30/2017 9:20:56 AM	F170065058	1	E18	1767 Nw 64th St	Electrical Problem
6/30/2017 9:06:04 AM	F170065051	1	E40 M31	3050 Ne 127th St	Medic Response
6/30/2017 9:05:25 AM	F170065050	1	A25	1185 Broadway  E	Automatic Medical Alarm
6/30/2017 8:57:10 AM	F170065047	1	E38 A2 E34	Wb Sr520 Fr Montlake	MVI Freeway
6/30/2017 8:40:13 AM	F170065040	1	E16	Sb I5 At Mercer	MVI Freeway
6/30/2017 8:49:23 AM	F170065046	1	E31	12558 22nd Av Ne	Medic Response, 7 per Rule
6/30/2017 8:49:23 AM	F170065046	1	E39 M31	12558 22nd Av Ne	Medic Response, 7 per Rule
6/30/2017 8:42:27 AM	F170065044	1	A2	3rd Av / Broad St	Aid Response
6/30/2017 8:41:38 AM	F170065042	1	E18	1508 Nw 57th St	Aid Response
6/30/2017 8:40:15 AM	F170065041	1	E25	1222 E Madison St	Aid Response
6/30/2017 8:40:13 AM	F170065040	1	E17 E22 A25	Sb I5 At Mercer	MVI Freeway
6/30/2017 8:31:40 AM	F170065038	1	E25 L10	721 Pine St	Auto Fire Alarm
6/30/2017 8:20:27 AM	F170065036	1	E40	2603 Ne 86th St	Aid Response
6/30/2017 8:17:41 AM	F170065035	1	A5 M10 L1	Post Al / Seneca St	Medic Response, 7 per Rule
6/30/2017 8:13:53 AM	F170065033	1	M28 E28	5409 Columbia Dr S	MVI Medic
6/30/2017 8:13:53 AM	F170065033	1	E13	5409 Columbia Dr S	MVI Medic
6/30/2017 8:13:15 AM	F170065032	1	E34	2720 E Madison St	Aid Response
6/30/2017 8:12:47 AM	F170065031	1	M1 A10 E10	Maynard Av S / S Jackson St	Medic Response, 6 per Rule
6/30/2017 7:53:04 AM	F170065029	1	E18	5710 22nd Av Nw	Aid Response
6/30/2017 7:53:35 AM	F170065028	1	M32 E11	7750 11th Av Sw	Medic Response
6/30/2017 7:29:23 AM	F170065026	1	E16	1704 Ne 94th St	Automatic Fire Alarm Resd
6/30/2017 7:28:16 AM	F170065025	1	A5	415 10th Av	Aid Response
6/30/2017 7:25:07 AM	F170065022	1	A25	Broadway / E Union St	Aid Response
6/30/2017 7:22:47 AM	F170065021	1	E30	2201 Rainier Av S	Aid Response
6/30/2017 7:13:48 AM	F170065020	1	E16	450 Ne 100th St	Aid Response
6/30/2017 6:30:39 AM	F170065017	1	A14	1900 AIRPORT WAY S	Aid Response
6/30/2017 6:27:35 AM	F170065016	1	A10	500 5th Av	Aid Response
6/30/2017 6:05:32 AM	F170065013	1	E11	26th Av Sw / Sw Barton St	Aid Response
6/30/2017 5:59:54 AM	F170065012	1	M10 A10	600 4th Av	Medic Response
6/30/2017 5:56:56 AM	F170065011	1	A25	1600 E Olive Way	Aid Response
6/30/2017 5:52:44 AM	F170065010	1	E28	48th Av S / S Othello St	Aid Response
6/30/2017 5:45:10 AM	F170065009	1	E39	3510 Ne 115th St	Aid Response
6/30/2017 4:48:47 AM	F170065004	1	A25	1431 Minor Av	Advised Incident
6/30/2017 4:43:43 AM	F170065003	1	M1	2629 E Helen St	Medic Response
6/30/2017 4:43:43 AM	F170065003	1	E34	2629 E Helen St	Medic Response
6/30/2017 4:32:02 AM	F170065002	1	E25	1700 E Madison St	Investigate Out Of Service
6/30/2017 4:27:14 AM	F170065001	1	E9	4400 Stone Way N	Aid Response
6/30/2017 4:07:48 AM	F170065000	1	E22	3925 Adams Ln Ne	Aid Response
6/30/2017 4:00:45 AM	F170064999	1	A5	3rd Av / Columbia St	Aid Response
6/30/2017 3:42:55 AM	F170064997	1	E17	1016 Ne 72nd St	Automatic Fire Alarm Resd
6/30/2017 3:36:03 AM	F170064996	1	L9 E16	505 NE 70TH ST	Auto Fire Alarm
6/30/2017 3:36:03 AM	F170064996	1	E38 L9	505 NE 70TH ST	Auto Fire Alarm
6/30/2017 3:29:00 AM	F170064995	1	E28	4623 50th Av S	Aid Response Yellow
6/30/2017 3:26:33 AM	F170064994	1	A10	609 Yesler Way	Aid Response
6/30/2017 3:07:13 AM	F170064993	1	A5	3rd Av / Seneca St	Aid Response
6/30/2017 3:00:44 AM	F170064992	1	M32	1612 California Av Sw	Medic Response
6/30/2017 3:00:44 AM	F170064992	1	E29	1612 California Av Sw	Medic Response
6/30/2017 2:40:06 AM	F170064990	1	E16	6545 Ravenna Av Ne	Aid Response
6/30/2017 2:30:32 AM	F170064988	1	L10 E25	1609 Harvard Av	Auto Fire Alarm
6/30/2017 2:05:33 AM	F170064986	1	M16 E40	3716 Ne 75th St	Medic Response
6/30/2017 1:44:23 AM	F170064984	1	E24	13543 Greenwood Av N	Aid Response
6/30/2017 1:39:31 AM	F170064982	1	A25	12th Av / E Spruce St	Aid Response
6/30/2017 1:09:53 AM	F170064975	1	M10	2450 Aurora Av N	Medic Response
6/30/2017 1:21:51 AM	F170064980	1	A2	Bell St / 3rd Av	Aid Response
6/30/2017 1:13:34 AM	F170064976	1	E8	600 1st Av N	Aid Response
6/30/2017 1:09:53 AM	F170064975	1	E2	2450 Aurora Av N	Medic Response
6/30/2017 1:07:30 AM	F170064974	1	E25 M1	1635 8th Av	Aid Response
6/30/2017 1:02:32 AM	F170064973	1	A25	1414 20th Av	Aid Response
6/30/2017 1:00:10 AM	F170064972	1	A2	1712 Dexter Av N	Aid Response
6/30/2017 12:40:34 AM	F170064971	1	A2	94 Bay St	Aid Response
6/30/2017 12:29:26 AM	F170064969	1	A10	204 3rd Av S	Aid Response
6/30/2017 12:28:49 AM	F170064968	1	E9	N 34th St / Fremont Av N	Aid Response
6/30/2017 12:21:18 AM	F170064965	1	E38	6027 25th Av Ne	Aid Response
