timestamp	incident_number	level	units	location	incident_type
6/7/2017 8:57:19 PM	F170056411	1	L11	4715 42nd Av Sw	Auto Fire Alarm
6/7/2017 8:57:19 PM	F170056411	1	L7	4715 42nd Av Sw	Auto Fire Alarm
6/7/2017 8:57:40 PM	F170056412	1	E34	1853 40th Av E	Aid Response
6/7/2017 8:57:19 PM	F170056411	1	E29 L4	4715 42nd Av Sw	Auto Fire Alarm
6/7/2017 8:51:54 PM	F170056409	1	E35	633 Nw 85th St	Aid Response
6/7/2017 8:49:47 PM	F170056408	1	L4	317 Marion St	Advised Incident
6/7/2017 8:45:54 PM	F170056406	1	E32 B5 E36 DEP1 R1 L11 STAF10 M10 B7 A5 M44 A14 SAFT2	3600 23rd Av Sw	Rescue Heavy
6/7/2017 8:41:30 PM	F170056401	1	E27	Nb I5 At I90	Medic Response Freeway
6/7/2017 8:43:16 PM	F170056403	1	L1	317 Marion St	Rescue Elevator
6/7/2017 8:41:30 PM	F170056401	1	E36 E30 M1	Nb I5 At I90	Medic Response Freeway
6/7/2017 8:37:12 PM	F170056398	1	M28 E13	3075 S Genesee St	Medic Response
6/7/2017 8:29:37 PM	F170056397	1	E28	7429 Rainier Av S	Aid Response
6/7/2017 8:28:56 PM	F170056396	1	E5	1922 9th Av	Aid Response
6/7/2017 8:26:50 PM	F170056395	1	M10 A2	510 Minor Av N	Medic Response
6/7/2017 8:22:26 PM	F170056393	1	E30 M28	4152 29th Av S	Medic Response
6/7/2017 8:17:34 PM	F170056392	1	E24	14344 Stone Av N	Aid Response Yellow
6/7/2017 8:07:37 PM	F170056388	1	A4	420 Pontius Av N	Aid Response
6/7/2017 7:57:06 PM	F170056385	1	E11	6550 21st Av Sw	Aid Response
6/7/2017 7:53:38 PM	F170056384	1	E9 M16	3926 Wallingford Av N	Medic Response
6/7/2017 7:49:32 PM	F170056383	1	A10	1400 S Lane St	Medic Response
6/7/2017 7:49:32 PM	F170056383	1	M1 E10	1400 S Lane St	Medic Response
6/7/2017 7:47:07 PM	F170056380	1	E8	511 QUEEN ANNE AV N	Aid Response
6/7/2017 7:41:19 PM	F170056378	1	E25	1734 12th Av	Illegal Burn
6/7/2017 7:35:44 PM	F170056375	1	M10	1321 Seneca St	Medic Response
6/7/2017 7:35:44 PM	F170056375	1	A25	1321 Seneca St	Medic Response
6/7/2017 7:33:55 PM	F170056374	1	E24	919 Nw 125th St	Aid Response
6/7/2017 7:30:46 PM	F170056373	1	L5	N 85th St / Banner Way Ne	MVI - Motor Vehicle Incident
6/7/2017 7:27:06 PM	F170056371	1	E31	10200 1st Av Ne	Aid Response
6/7/2017 7:15:33 PM	F170056370	1	E28 M28	7544 M L King Jr Way S	Medic Response
6/7/2017 7:15:07 PM	F170056369	1	L8	9401 Myers Way S	Aid Response
6/7/2017 7:12:28 PM	F170056368	1	E40	8511 27th Av Ne	Aid Response
6/7/2017 7:10:44 PM	F170056367	1	E37	10036 36th Av Sw	Aid Response
6/7/2017 7:10:33 PM	F170056366	1	A10	12th Av S / S Jackson St	Aid Response
6/7/2017 7:07:33 PM	F170056365	1	A2	100 Mercer St	Aid Response
6/7/2017 6:47:16 PM	F170056362	1	E13	1311 S Massachusetts St	Trans to AMR
6/7/2017 6:35:59 PM	F170056358	1	E35	8525 Greenwood Av N	Aid Response
6/7/2017 6:32:08 PM	F170056357	1	E2	Lenora St / Elliott Av	Aid Response
6/7/2017 6:31:01 PM	F170056356	1	A2	600 Pine St	Medic Response
6/7/2017 6:31:01 PM	F170056356	1	E2 M10	600 Pine St	Medic Response
6/7/2017 6:29:09 PM	F170056354	1	E9	3815 Meridian Av N	Aid Response
6/7/2017 6:27:27 PM	F170056353	1	A2	9th Av / Pine St	Aid Response
6/7/2017 6:24:00 PM	F170056351	1	A5	4th Av S / S Washington St	Aid Response
6/7/2017 6:24:12 PM	F170056350	1	E31	2137 N 90th St	Automatic Fire Alarm Resd
6/7/2017 6:23:28 PM	F170056349	1	E21	6100 24th Av Nw	1RED 1 Unit
6/7/2017 6:23:03 PM	F170056348	1	A25	Boylston Av / E Pine St	Aid Response
6/7/2017 6:21:16 PM	F170056347	1	L10 E22	424 Minor Av N	Auto Fire Alarm
6/7/2017 6:18:48 PM	F170056345	1	L6 E20	3231 6th Av W	Auto Fire Alarm
6/7/2017 6:17:21 PM	F170056344	1	M31	12546 33rd Av Ne	Medic Response
6/7/2017 6:17:21 PM	F170056344	1	E39	12546 33rd Av Ne	Medic Response
6/7/2017 6:16:39 PM	F170056343	1	E24	12505 Greenwood Av N	Aid Response
6/7/2017 6:16:17 PM	F170056342	1	E13	1311 S Massachusetts St	Aid Response
6/7/2017 6:13:35 PM	F170056341	1	E31	Meridian Av N / N 115th St	Aid Response
6/7/2017 6:14:02 PM	F170056340	1	E8	1716 1st Av N	Spill, Non-Hazmat
6/7/2017 6:06:15 PM	F170056339	1	E28	3900 S Othello St	Aid Response
6/7/2017 5:56:13 PM	F170056337	1	E24	11738 3rd Av Nw	Fuel Spill
6/7/2017 5:55:01 PM	F170056336	1	E17	4217 University Way Ne	Aid Response
6/7/2017 5:55:01 PM	F170056336	1	L9	4217 University Way Ne	Aid Response
6/7/2017 5:53:32 PM	F170056335	1	A10	820 Yesler Way	Aid Response
6/7/2017 5:43:45 PM	F170056332	1	E17	1919 N 49th St	Aid Response
6/7/2017 5:45:09 PM	F170056334	1	A5	3rd Av / Yesler Way	Aid Response
6/7/2017 5:43:45 PM	F170056332	1	L9	1919 N 49th St	Aid Response
6/7/2017 5:44:33 PM	F170056333	1	E31	8702 13th Av Nw	Aid Response
6/7/2017 5:41:03 PM	F170056330	1	L8	Nw 48th St / 9th Av Nw	MVI - Motor Vehicle Incident
6/7/2017 5:38:27 PM	F170056328	1	E22	607 Eastlake Av E	Aid Response
6/7/2017 5:35:49 PM	F170056327	1	M31	4066 Ne 86th St	Medic Response
6/7/2017 5:35:49 PM	F170056327	1	E40	4066 Ne 86th St	Medic Response
6/7/2017 5:35:13 PM	F170056326	1	L1 E10	2614 4th Av	Auto Fire Alarm
6/7/2017 5:33:58 PM	F170056325	1	E38	4915 25th Av Ne	Aid Response
6/7/2017 5:32:26 PM	F170056324	1	E21	24th Av Nw / Nw 56th St	MVI - Motor Vehicle Incident
6/7/2017 4:53:41 PM	F170056301	1	M44	2121 7th Av	Medic Response, 7 per Rule
6/7/2017 4:53:41 PM	F170056301	1	L4	2121 7th Av	Medic Response, 7 per Rule
6/7/2017 5:26:03 PM	F170056321	1	E5	2415 2nd Av	Aid Response Yellow
6/7/2017 5:26:21 PM	F170056322	1	A2	3rd Av / Cedar St	Aid Response
6/7/2017 5:26:03 PM	F170056321	1	L4	2415 2nd Av	Aid Response Yellow
6/7/2017 5:20:05 PM	F170056319	1	E33	5270 Rainier Av S	Aid Response
6/7/2017 5:19:08 PM	F170056318	1	E17	Ne 50th St / 16th Av Ne	Aid Response
6/7/2017 5:18:22 PM	F170056317	1	E2	1900 5th Av	Aid Response
6/7/2017 5:15:36 PM	F170056316	1	E31	10200 1st Av Ne	Aid Response
6/7/2017 5:15:21 PM	F170056315	1	E35	8702 13th Av Nw	Aid Response
6/7/2017 5:10:54 PM	F170056312	1	E5	2119 3rd Av	Automatic Medical Alarm
6/7/2017 4:53:41 PM	F170056301	1	M1	2121 7th Av	Medic Response, 7 per Rule
6/7/2017 5:03:05 PM	F170056308	1	E8	2 Boston St	Medic Response
6/7/2017 5:03:05 PM	F170056308	1	M10	2 Boston St	Medic Response
6/7/2017 5:03:07 PM	F170056309	1	A2	1419 3rd Av	Aid Response
6/7/2017 5:03:05 PM	F170056308	1	L6	2 Boston St	Medic Response
6/7/2017 5:00:39 PM	F170056307	1	E2	3rd Av / Union St	Rubbish Fire
6/7/2017 4:59:01 PM	F170056305	1	L4 E10	107 Cherry St	Auto Fire Alarm
6/7/2017 4:57:33 PM	F170056303	1	E41	3401 W Government Way	Medic Response
6/7/2017 4:57:33 PM	F170056303	1	E20 M16	3401 W Government Way	Medic Response
6/7/2017 4:55:21 PM	F170056302	1	A2	2519 1st Av	Automatic Medical Alarm
6/7/2017 4:53:41 PM	F170056301	1	A4	2121 7th Av	Medic Response, 7 per Rule
6/7/2017 4:51:54 PM	F170056300	1	A10	108 Occidental Av S	Aid Response
6/7/2017 4:49:45 PM	F170056299	1	E31	N 105th St / Aurora Av N	Aid Response
6/7/2017 4:47:55 PM	F170056298	1	E40	4525 Ne 93rd St	Aid Response
6/7/2017 4:43:45 PM	F170056297	1	E39	Ne 125th St / 35th Av Ne	Aid Response
6/7/2017 4:39:05 PM	F170056296	1	E16	Ne Ravenna Blvd / East Green Lake Dr N	Brush Fire
6/7/2017 4:35:25 PM	F170056295	1	E37 M32	2602 Sw Holden St	Medic Response
6/7/2017 4:32:47 PM	F170056293	1	L1	6th Av / Seneca St	Aid Response
6/7/2017 4:28:55 PM	F170056290	1	E9	N 46th St / Aurora Av N	Aid Response
6/7/2017 4:27:52 PM	F170056289	1	E26	1219 S Cloverdale St	Illegal Burn
6/7/2017 4:27:41 PM	F170056288	1	A5	715 9th Av	Aid Response
6/7/2017 4:24:12 PM	F170056287	1	L12	M L King Jr Way S / S Alaska St	MVI - Motor Vehicle Incident
6/7/2017 4:15:26 PM	F170056285	1	A2	601 Union St	Aid Response
6/7/2017 4:13:27 PM	F170056284	1	E10 E30 A10	Eb I90 At Tunnel	MVI Freeway
6/7/2017 4:12:13 PM	F170056283	1	L3	2121 26th Av S	Aid Response
6/7/2017 4:10:06 PM	F170056282	1	E6	E Union St / M L King Jr Way	MVI - Motor Vehicle Incident
6/7/2017 4:03:29 PM	F170056280	1	E21	5621 22nd Av Nw	Aid Response
6/7/2017 4:01:16 PM	F170056279	1	L11	Fauntleroy Way Sw / California Av Sw	Aid Response
6/7/2017 3:58:28 PM	F170056278	1	E17	7732 1st Av Ne	Aid Response
6/7/2017 3:54:55 PM	F170056275	1	A5	200 Yesler Way	Aid Response
6/7/2017 3:54:55 PM	F170056275	1	E10	200 Yesler Way	Aid Response
6/7/2017 3:54:46 PM	F170056276	1	E25 L10	747 Broadway	Auto Fire Alarm
6/7/2017 3:53:29 PM	F170056274	1	E37	8011 Fauntleroy Way Sw	Aid Response
6/7/2017 3:53:30 PM	F170056272	1	A10	425 S Jackson St	Aid Response
6/7/2017 3:44:29 PM	F170056271	1	A4	2119 3rd Av	Automatic Medical Alarm
6/7/2017 3:43:46 PM	F170056270	1	E33	5920 S Eastwood Dr	Unk Odor
6/7/2017 3:42:49 PM	F170056269	1	E24 M18	13822 Greenwood Av N	Medic Response
6/7/2017 3:40:55 PM	F170056267	1	E22	Franklin Av E / E Boston St	MVI - Motor Vehicle Incident
6/7/2017 3:37:47 PM	F170056266	1	E29	2347 46th Av Sw	Automatic Medical Alarm
6/7/2017 3:34:40 PM	F170056265	1	A4	514 Minor Av N	Aid Response
6/7/2017 3:33:46 PM	F170056264	1	A14	5th Av S / S Spokane St	Aid Response
6/7/2017 3:31:10 PM	F170056263	1	A5 M1	7th Av / Cherry St	Medic Response
6/7/2017 3:21:29 PM	F170056261	1	A10	Melrose Av / Denny Way	Advised Incident
6/7/2017 3:12:46 PM	F170056258	1	B7	1200 Howell St	HazMat Reduced
6/7/2017 3:12:46 PM	F170056258	1	HAZ1 L1 AIR9 STAF10 B5 E10 E25 A10	1200 Howell St	HazMat Reduced
6/7/2017 3:10:13 PM	F170056257	1	E31	8800 Nesbit Av N	Aid Response
6/7/2017 3:05:03 PM	F170056256	1	L12	4234 S Kenyon St	Medic Response
6/7/2017 3:05:03 PM	F170056256	1	M10 E30	4234 S Kenyon St	Medic Response
6/7/2017 2:59:58 PM	F170056254	1	E10	999 3rd Av	Aid Response
6/7/2017 2:59:58 PM	F170056254	1	A5	999 3rd Av	Aid Response
6/7/2017 2:59:58 PM	F170056254	1	E10	999 3rd Av	Aid Response
6/7/2017 2:58:06 PM	F170056253	1	A10	1118 5th Av	Aid Response
6/7/2017 2:56:21 PM	F170056252	1	E33 M28	8024 Beacon Av S	Medic Response
6/7/2017 2:52:30 PM	F170056251	1	M10 A2	1420 5th Av	Medic Response
6/7/2017 2:52:48 PM	F170056249	1	E9 M18	4700 Phinney Av N	Medic Response
6/7/2017 2:47:52 PM	F170056248	1	E21 M31	9221 Greenwood Av N	Medic Response
6/7/2017 2:43:50 PM	F170056247	1	A5 M1	216 James St	Medic Response
6/7/2017 2:31:50 PM	F170056245	1	A4	424 Minor Av N	Aid Response
6/7/2017 2:27:31 PM	F170056243	1	E5 M1 E10	Sb Sr99 At Yesler	Medic Response Freeway
6/7/2017 2:12:34 PM	F170056242	1	B4 E21	2237 Nw 59th St	AFA4 - Auto Alarm 2 + 1 + 1
6/7/2017 2:12:34 PM	F170056242	1	L8 E18	2237 Nw 59th St	AFA4 - Auto Alarm 2 + 1 + 1
6/7/2017 2:09:31 PM	F170056241	1	E33	6006 Lake Shore Dr S	Automatic Fire Alarm Resd
6/7/2017 2:08:41 PM	F170056240	1	M1 A2	Western Av / Virginia St	Medic Response
6/7/2017 2:04:36 PM	F170056238	1	A4	Stewart St / 3rd Av	Aid Response
6/7/2017 1:51:21 PM	F170056235	1	A10	1000 4th Av	Aid Response
6/7/2017 1:51:03 PM	F170056234	1	L12	6006 Lake Shore Dr S	Automatic Fire Alarm Resd
6/7/2017 1:43:35 PM	F170056233	1	E11	2615 Sw Barton St	Aid Response
6/7/2017 1:37:17 PM	F170056231	1	E21	3001 NW 85TH ST	Aid Response
6/7/2017 1:34:39 PM	F170056230	1	A2	1500 3rd Av	Aid Response
6/7/2017 1:31:28 PM	F170056229	1	E18 M18	2445 Nw 57th St	Medic Response
6/7/2017 1:30:34 PM	F170056228	1	E31	N 103rd St / Aurora Av N	Aid Response
6/7/2017 1:23:45 PM	F170056227	1	E33	8731 Hamlet Av S	Medic Response
6/7/2017 1:11:19 PM	F170056225	1	M10	2134 Westlake Av	Medic Response
6/7/2017 1:23:45 PM	F170056227	1	L12 M28	8731 Hamlet Av S	Medic Response
6/7/2017 1:11:19 PM	F170056225	1	A4	2134 Westlake Av	Medic Response
6/7/2017 1:09:03 PM	F170056224	1	E17 M16	Wallingford Av N / N 85th St	Medic Response
6/7/2017 1:07:58 PM	F170056223	1	E31	4th Av Nw / Nw 100th St	Aid Response
6/7/2017 1:06:55 PM	F170056222	1	E30	31st Av S / S Mount Baker Blvd	Aid Response
6/7/2017 1:05:11 PM	F170056221	1	A2	2nd Av / Pine St	MVI - Motor Vehicle Incident
6/7/2017 1:03:31 PM	F170056220	1	M31 E21	9000 Holman Rd Nw	Medic Response
6/7/2017 1:00:41 PM	F170056218	1	E26	14th Av S / S Henderson St	MVI - Motor Vehicle Incident
6/7/2017 12:54:16 PM	F170056215	1	E33	8815 Seward Park Av S	Aid Response
6/7/2017 12:53:39 PM	F170056214	1	A5	2nd Av / Yesler Way	Aid Response
6/7/2017 12:49:23 PM	F170056212	1	E17	6309 5th Av Ne	Aid Response
6/7/2017 12:36:58 PM	F170056210	1	A10 M10	1101 Madison St	Medic Response
6/7/2017 12:32:01 PM	F170056209	1	A25	1508 25th Av	Aid Response
6/7/2017 12:24:57 PM	F170056208	1	E20 L8	2208 15th Av W	Auto Fire Alarm
6/7/2017 12:24:12 PM	F170056207	1	L11	4846 48th Av Sw	Automatic Fire Alarm Resd
6/7/2017 12:11:44 PM	F170056206	1	E21	820 Nw 95th St	Unk Odor
6/7/2017 11:58:23 AM	F170056205	1	L7	4005 6th Av S	Investigate Out Of Service
6/7/2017 11:57:38 AM	F170056204	1	E22	4400 Stone Way N	Aid Response
6/7/2017 11:55:30 AM	F170056203	1	E30	4402 S Willow St	Aid Response
6/7/2017 11:54:34 AM	F170056202	1	L9	4555 University Way Ne	Aid Response
6/7/2017 11:51:15 AM	F170056201	1	A10	8th Av S / S Dearborn St	Aid Response
6/7/2017 11:47:34 AM	F170056199	1	M32	SW BARTON ST / 29TH AV SW	Medic Response
6/7/2017 11:47:34 AM	F170056199	1	E26	SW BARTON ST / 29TH AV SW	Medic Response
6/7/2017 11:47:29 AM	F170056198	1	A4	618 John St	Aid Response
6/7/2017 11:46:04 AM	F170056197	1	E27	8800 14th Av S	Aid Response
6/7/2017 11:44:54 AM	F170056196	1	A2	1509 5th Av	Aid Response
6/7/2017 11:44:34 AM	F170056195	1	A25	Pike St / Melrose Av	Aid Response
6/7/2017 11:31:24 AM	F170056191	1	E37	3204 Sw Morgan St	Aid Response Yellow
6/7/2017 11:30:23 AM	F170056190	1	E24	Greenwood Av N / N 125th St	Aid Response
6/7/2017 11:28:17 AM	F170056189	1	E31	12525 28th Av Ne	Aid Response
6/7/2017 11:18:07 AM	F170056187	1	M28	10236 62nd Av S	Medic Response
6/7/2017 11:18:07 AM	F170056187	1	L12	10236 62nd Av S	Medic Response
6/7/2017 11:12:00 AM	F170056186	1	E39	3844 Ne 98th St	Wires Down
6/7/2017 11:09:27 AM	F170056185	1	A10	5th Av S / S Jackson St	Aid Response
6/7/2017 11:02:55 AM	F170056184	1	A10	5th Av S / S Jackson St	Aid Response
6/7/2017 10:53:13 AM	F170056182	1	A10	605 4TH AV S	Aid Response
6/7/2017 10:41:06 AM	F170056179	1	A5	1120 8th Av	Aid Response
6/7/2017 10:39:12 AM	F170056178	1	E13	6940 37th Av S	Medic Response, 7 per Rule
6/7/2017 10:39:12 AM	F170056178	1	M28 E33	6940 37th Av S	Medic Response, 7 per Rule
6/7/2017 10:34:14 AM	F170056177	1	E24 L5	12505 Aurora Av N	Auto Fire Alarm
6/7/2017 10:31:17 AM	F170056176	1	L12	3808 S Angeline St	Aid Response
6/7/2017 10:30:14 AM	F170056175	1	A2	1000 Dexter Av N	Aid Response
6/7/2017 10:27:54 AM	F170056174	1	E30 L3	3005 Rainier Av S	Alarm Bell
6/7/2017 10:29:32 AM	F170056173	1	A25	530 10th Av E	Aid Response
6/7/2017 10:19:48 AM	F170056171	1	A25	E Olive St / Crawford Pl	Aid Response
6/7/2017 10:15:49 AM	F170056170	1	E6	949 Davis Pl S	Aid Response
6/7/2017 10:14:24 AM	F170056169	1	E40 M31	4900 Ne 50th St	Medic Response
6/7/2017 10:11:39 AM	F170056168	1	A4	2225 4th Av	Aid Response
6/7/2017 10:12:35 AM	F170056167	1	A10	800 Occidental Av S	Aid Response
6/7/2017 10:07:27 AM	F170056166	1	E25	550 16th Av	Aid Response
6/7/2017 9:57:27 AM	F170056164	1	A25 M10	1700 E Cherry St	Medic Response
6/7/2017 9:52:02 AM	F170056163	1	L7	4005 6th Av S	Fuel Spill
6/7/2017 9:46:06 AM	F170056162	1	A5	725 9th Av	Aid Response
6/7/2017 9:44:48 AM	F170056161	1	M32 E37	6020 35th Av Sw	Medic Response
6/7/2017 9:42:20 AM	F170056160	1	E39	Ne 125th St / 39th Av Ne	MVI - Motor Vehicle Incident
6/7/2017 9:32:02 AM	F170056158	1	A2	Aurora Av N / Roy St	Aid Response
6/7/2017 9:32:02 AM	F170056158	1	A4	Aurora Av N / Roy St	Aid Response
6/7/2017 9:31:55 AM	F170056157	1	E40	5300 24th Av Ne	Aid Response
6/7/2017 9:28:58 AM	F170056156	1	L12	3206 S Ferdinand St	Aid Response
6/7/2017 9:21:17 AM	F170056154	1	E24	N 125th St / Aurora Av N	Aid Response
6/7/2017 9:08:26 AM	F170056150	1	M28	5959 Corson Av S	Medic Response
6/7/2017 9:17:44 AM	F170056153	1	E30	3708 42nd Av S	Automatic Fire Alarm Resd
6/7/2017 9:13:51 AM	F170056152	1	A4	825 Eastlake Av E	Aid Response
6/7/2017 9:11:11 AM	F170056151	1	E5	2415 Western Av	Auto Fire Alarm
6/7/2017 9:11:11 AM	F170056151	1	L4 E2	2415 Western Av	Auto Fire Alarm
6/7/2017 9:08:26 AM	F170056150	1	E27	5959 Corson Av S	Medic Response
6/7/2017 9:04:27 AM	F170056148	1	L5	1302 Nw 85th St	Activated CO Detector
6/7/2017 9:04:26 AM	F170056149	1	L8	2445 Nw 57th St	Aid Response
6/7/2017 8:56:27 AM	F170056147	1	A5	Boren Av / James St	MVI - Motor Vehicle Incident
6/7/2017 8:55:30 AM	F170056146	1	E17	4709 9th Av Ne	Aid Response
6/7/2017 8:46:34 AM	F170056144	1	E29	62nd Av Sw / Alki Av Sw	Aid Response
6/7/2017 8:36:49 AM	F170056142	1	M32	3701 Sw 104th St	Medic Response
6/7/2017 8:40:28 AM	F170056143	1	M18	8037 15th Av Nw	Medic Response
6/7/2017 8:40:28 AM	F170056143	1	E18	8037 15th Av Nw	Medic Response
6/7/2017 8:36:49 AM	F170056142	1	E37	3701 Sw 104th St	Medic Response
6/7/2017 8:33:23 AM	F170056140	1	E21	9000 Holman Rd Nw	Aid Response
6/7/2017 8:25:24 AM	F170056137	1	E2	2721 4th Av	Aid Response
6/7/2017 8:20:39 AM	F170056136	1	E30	4521 29th Av S	Aid Response
6/7/2017 8:18:11 AM	F170056135	1	E41	15th Av W / W Garfield St	MVI - Motor Vehicle Incident
6/7/2017 8:16:58 AM	F170056134	1	E25	1103 16th Av	Aid Response
6/7/2017 8:08:52 AM	F170056133	1	E34	1630 43rd Av E	Aid Response
6/7/2017 8:03:28 AM	F170056132	1	A2 E39 E16	Sb I5 At Northgate	MVI Freeway
6/7/2017 7:55:21 AM	F170056131	1	A10 M1	4TH AV S / S HOLGATE ST	Medic Response
6/7/2017 7:55:25 AM	F170056130	1	E24	N 130th St / Meridian Av N	MVI - Motor Vehicle Incident
6/7/2017 7:48:16 AM	F170056126	1	E30	3419 35th Av S	Aid Response Yellow
6/7/2017 7:52:39 AM	F170056129	1	A25	2200 E Madison St	Aid Response
6/7/2017 7:51:55 AM	F170056128	1	E31 M31	10330 Meridian Av N	Medic Response
6/7/2017 7:50:25 AM	F170056127	1	A5 M10	800 Jefferson St	Medic Response
6/7/2017 7:48:16 AM	F170056126	1	E13	3419 35th Av S	Aid Response Yellow
6/7/2017 7:44:08 AM	F170056125	1	A14 M28	5414 1st Av S	Medic Response
6/7/2017 7:41:47 AM	F170056124	1	A2	3rd Av / Pine St	Hang-Up, Aid
6/7/2017 7:39:27 AM	F170056123	1	E28	3018 S Holly St	Aid Response
6/7/2017 7:34:04 AM	F170056122	1	L12 E30	4484 M L King Jr Way S	Alarm Bell
6/7/2017 7:31:46 AM	F170056121	1	M18	5710 22nd Av Nw	Medic Response
6/7/2017 7:31:46 AM	F170056121	1	L8	5710 22nd Av Nw	Medic Response
6/7/2017 7:29:29 AM	F170056120	1	L11	3512 Sw Alaska St	Aid Response
6/7/2017 7:26:46 AM	F170056119	1	E6	12th Av S / S Jackson St	Rubbish Fire
6/7/2017 7:24:05 AM	F170056118	1	A2	2607 Western Av	Aid Response
6/7/2017 7:24:05 AM	F170056118	1	E5	2607 Western Av	Aid Response
6/7/2017 7:21:02 AM	F170056117	1	E9	809 N 47th St	Aid Response
6/7/2017 7:16:15 AM	F170056116	1	M28 E28	3802 S Othello St	Medic Response
6/7/2017 7:15:05 AM	F170056115	1	A10	3rd Av / Pine St	Aid Response
6/7/2017 7:11:22 AM	F170056114	1	A2	6th Av W / Elliott Av W	MVI - Motor Vehicle Incident
6/7/2017 7:02:06 AM	F170056113	1	M32 E32	4831 35th Av Sw	Medic Response
6/7/2017 7:01:31 AM	F170056112	1	E38 M16	5300 24th Av Ne	Medic Response
6/7/2017 6:52:41 AM	F170056111	1	E24	13025 Aurora Av N	Aid Response
6/7/2017 6:50:13 AM	F170056110		E36	3600 23rd Av Sw	Aid Response
6/7/2017 6:43:52 AM	F170056109	1	E17	1st Av Ne / Ne 55th St	Aid Response
6/7/2017 6:41:43 AM	F170056108	1	A2	116 Stewart St	Aid Response
6/7/2017 6:24:08 AM	F170056105	1	E29	Sw Admiral Way / Walnut Av Sw	Investigate Out Of Service
6/7/2017 6:22:14 AM	F170056103	1	E30 L3	2121 26th Av S	Auto Fire Alarm
6/7/2017 6:20:27 AM	F170056102	1	A25	1732 16th Av	Aid Response
6/7/2017 5:53:30 AM	F170056101	1	E37	7354 27th Av Sw	Aid Response
