timestamp	incident_number	level	units	location	incident_type
6/3/2017 10:16:07 PM	F170054808	1	A14	185 S Holgate St	Aid Response
6/3/2017 10:05:09 PM	F170054807	1	A2	3rd Av / Pike St	Aid Response
6/3/2017 10:04:48 PM	F170054806	1	E32	6323 44th Av Sw	Aid Response
6/3/2017 10:00:59 PM	F170054805	1	M16 E9	Fremont Av N / N 50th St	Medic Response
6/3/2017 9:58:13 PM	F170054803	1	A10	1418 3rd Av	Aid Response
6/3/2017 9:53:02 PM	F170054802	1	E39	2910 Ne 130th St	Aid Response
6/3/2017 9:41:25 PM	F170054799	1	M16 M44 STAF10 L9 E16 E17 A25 E40 B22 AIR9 SAFT2 L5 DEP1 B6 E38	8033 40th Av Ne	Fire in Single Family Res
6/3/2017 9:29:39 PM	F170054797	1	A2	1301 4th Av	Aid Response
6/3/2017 9:27:17 PM	F170054796	1	A5	8th Av / James St	Aid Response
6/3/2017 9:15:25 PM	F170054793	1	E17	5034 19th Av Ne	Aid Response
6/3/2017 9:10:11 PM	F170054791	1	B22 E5 L4	2030 7th Av	4RED - 2 + 1 + 1
6/3/2017 9:10:39 PM	F170054792	1	A2	222 Yale Av N	Aid Response
6/3/2017 9:10:11 PM	F170054791	1	E2	2030 7th Av	4RED - 2 + 1 + 1
6/3/2017 9:08:17 PM	F170054784	1	E33	8815 Seward Park Av S	Aid Response
6/3/2017 9:05:36 PM	F170054783	1	A25	1100 E Pike St	Aid Response
6/3/2017 9:03:36 PM	F170054782	1	E13	Beacon Av S / S Raymond St	Aid Response
6/3/2017 9:03:10 PM	F170054781	1	E35	8498 Seaview Pl Nw	Aid Response
6/3/2017 8:56:57 PM	F170054780	1	L10 E25	1105 Spring St	Auto Fire Alarm
6/3/2017 8:49:14 PM	F170054777	1	A10	204 Pike St	Hang-Up, Aid
6/3/2017 8:44:22 PM	F170054776	1	A2	535 Pontius Av N	Aid Response
6/3/2017 8:38:19 PM	F170054775	1	A10	1902 2nd Av	Aid Response
6/3/2017 8:33:09 PM	F170054773	1	A5	950 5th Av S	Aid Response
6/3/2017 8:33:09 PM	F170054773	1	E10	950 5th Av S	Aid Response
6/3/2017 8:30:18 PM	F170054772	1	A5	5th Av S / S Washington St	Aid Response
6/3/2017 8:28:03 PM	F170054771	1	A4	Dexter Av N / Mercer St	Aid Response
6/3/2017 8:27:41 PM	F170054770	1	M1	1250 1st Av S	Single Medic Unit
6/3/2017 8:20:38 PM	F170054767	1	E30	2851 Mount Rainier Dr S	Aid Response
6/3/2017 8:19:55 PM	F170054766	1	E24	120 N 101st St	Aid Response
6/3/2017 8:16:36 PM	F170054764	1	E33	5615 S Roxbury St	Aid Response
6/3/2017 8:14:27 PM	F170054763	1	E17	Wallingford Av N / N 43rd St	Aid Response
6/3/2017 8:09:17 PM	F170054761	1	M1 A10	1101 4th Av	Medic Response
6/3/2017 8:05:40 PM	F170054760	1	E31	321 Ne Thornton Pl	Aid Response
6/3/2017 7:59:55 PM	F170054758	1	A25	Boren Av / Olive Way	Aid Response
6/3/2017 7:59:55 PM	F170054758	1	E25	Boren Av / Olive Way	Aid Response
6/3/2017 7:50:39 PM	F170054755	1	A5 B6 L5 M31 M44 E21 SAFT2	N 80th St / Meridian Av N	Rescue Automobile
6/3/2017 7:50:39 PM	F170054755	1	E16	N 80th St / Meridian Av N	Rescue Automobile
6/3/2017 7:34:49 PM	F170054748	1	M1	305 Harrison St	Medic Response
6/3/2017 7:45:49 PM	F170054754	1	E9	312 N 39th St	Food On The Stove
6/3/2017 7:44:48 PM	F170054753	1	A2	219 Pontius Av N	Aid Response
6/3/2017 7:44:02 PM	F170054752	1	A25 M10	1535 Bellevue Av	Medic Response
6/3/2017 7:42:13 PM	F170054751	1	E38 E40 M16	6310 Ne 74th St	Medic Response, 7 per Rule
6/3/2017 7:34:49 PM	F170054748	1	A4	305 Harrison St	Medic Response
6/3/2017 7:34:49 PM	F170054748	1	A4	305 Harrison St	Medic Response
6/3/2017 7:34:49 PM	F170054748	1	A2	305 Harrison St	Medic Response
6/3/2017 7:29:07 PM	F170054746	1	E18	1423 Nw Market St	Bark Fire
6/3/2017 7:28:53 PM	F170054745	1	E28	2824 Rainier Av S	Aid Response
6/3/2017 7:17:34 PM	F170054744	1	E39	12704 12th Av Ne	Aid Response
6/3/2017 7:01:37 PM	F170054739	1	E10	NB I5 FR SPOKANE	1RED 1 Unit
6/3/2017 7:08:07 PM	F170054742	1	M18	2330 W Commodore Way	Medic Response, 6 per Rule
6/3/2017 7:08:07 PM	F170054742	1	E41 M31	2330 W Commodore Way	Medic Response, 6 per Rule
6/3/2017 7:08:07 PM	F170054742	1	L8	2330 W Commodore Way	Medic Response, 6 per Rule
6/3/2017 7:07:25 PM	F170054741	1	E30	3820 Rainier Av S	Car Fire
6/3/2017 7:02:28 PM	F170054738	1	M16	4000 21st Av W	Medic Response
6/3/2017 7:01:37 PM	F170054739	1	E13	NB I5 FR SPOKANE	1RED 1 Unit
6/3/2017 7:02:28 PM	F170054738	1	E18	4000 21st Av W	Medic Response
6/3/2017 7:01:53 PM	F170054737	1	M18 E20	14th Av W / W Garfield St	Medic Response
6/3/2017 6:49:53 PM	F170054735	1	A10	3rd Av / Pike St	Aid Response
6/3/2017 6:43:38 PM	F170054734	1	A10	3rd Av / Pike St	Aid Response
6/3/2017 6:43:39 PM	F170054733	1	E29	5626 Sw Winthrop St	Aid Response
6/3/2017 6:38:30 PM	F170054732	1	E39 L5	11032 Lake City Way Ne	Auto Fire Alarm
6/3/2017 6:37:19 PM	F170054731	1	E5	102 Pike St	Rubbish Fire
6/3/2017 6:31:03 PM	F170054729	1	A10	102 14th Av S	Trans to AMR
6/3/2017 6:29:53 PM	F170054728	1	E18	Nw 57th St / 17th Av Nw	Aid Response
6/3/2017 6:21:59 PM	F170054727	1	E32 E36	Nb I5 Fr Eb Wsea Frwy	1RED 1 Unit
6/3/2017 6:16:11 PM	F170054724	1	M18	Nw Carkeek Park Rd / Nw 114th St	Medic Response
6/3/2017 6:16:11 PM	F170054724	1	E24	Nw Carkeek Park Rd / Nw 114th St	Medic Response
6/3/2017 6:06:13 PM	F170054723	1	M1	Pike St / Hubbell Pl	Medic Response
6/3/2017 6:06:13 PM	F170054723	1	A25	Pike St / Hubbell Pl	Medic Response
6/3/2017 6:00:28 PM	F170054721	1	E11	2580 SW BARTON ST	Aid Response
6/3/2017 5:57:43 PM	F170054719	1	M1	721 Pine St	Medic Response
6/3/2017 5:57:10 PM	F170054718	1	L5	401 Ne Northgate Way	Aid Response
6/3/2017 5:57:43 PM	F170054719	1	A4	721 Pine St	Medic Response
6/3/2017 5:57:10 PM	F170054718	1	E31	401 Ne Northgate Way	Aid Response
6/3/2017 5:41:46 PM	F170054716	1	M16	12333 33rd Av Ne	Medic Response
6/3/2017 5:41:46 PM	F170054716	1	E39	12333 33rd Av Ne	Medic Response
6/3/2017 5:39:07 PM	F170054714	1	E22	E Garfield St / Franklin Av E	Aid Response
6/3/2017 5:40:38 PM	F170054713	1	E41	40TH AV W / W COMMODORE WAY	Aid Response
6/3/2017 5:35:22 PM	F170054711	1	M31	14100 Linden Av N	Medic Response
6/3/2017 5:35:22 PM	F170054711	1	E24	14100 Linden Av N	Medic Response
6/3/2017 5:35:48 PM	F170054710	1	E28	3802 S Othello St	Trans to AMR
6/3/2017 5:29:05 PM	F170054708	1	A4	3rd Av / Pine St	Aid Response
6/3/2017 5:06:09 PM	F170054702	1	E25	1700 E Madison St	Aid Response
6/3/2017 5:05:49 PM	F170054701	1	A25	Terry Av / Pike St	Aid Response
6/3/2017 4:53:29 PM	F170054700	1	E26	9220 2nd Av Sw	Aid Response
6/3/2017 4:53:05 PM	F170054699	1	E39	12034 Roosevelt Way Ne	Aid Response
6/3/2017 4:51:53 PM	F170054698	1	A5	520 S Main St	Aid Response
6/3/2017 4:47:33 PM	F170054697	1	M10	1600 E Olive Way	Aid Response
6/3/2017 4:47:33 PM	F170054697	1	E25	1600 E Olive Way	Aid Response
6/3/2017 4:40:00 PM	F170054696	1	E30	Rainier Av S / S Forest St	Aid Response
6/3/2017 4:40:05 PM	F170054695	1	M1 A25	1501 E Thomas St	Medic Response
6/3/2017 4:40:00 PM	F170054696	1	E13	Rainier Av S / S Forest St	Aid Response
6/3/2017 4:36:51 PM	F170054693	1	A10	Alaskan Way / University St	Aid Response
6/3/2017 4:34:33 PM	F170054692	1	A25	University St / Minor Av	Aid Response
6/3/2017 4:26:35 PM	F170054689	1	E30	Rainier Av S / S Oregon St	Aid Response
6/3/2017 4:21:52 PM	F170054687	1	E24	14002 Linden Av N	Aid Response
6/3/2017 4:26:35 PM	F170054689	1	E13	Rainier Av S / S Oregon St	Aid Response
6/3/2017 4:24:39 PM	F170054688	1	E35	8340 15th Av Nw	Aid Response
6/3/2017 4:21:52 PM	F170054687	1	L5	14002 Linden Av N	Aid Response
6/3/2017 4:22:00 PM	F170054686	1	E28 L12	4416 S Brandon St	Auto Fire Alarm
6/3/2017 4:18:02 PM	F170054684	1	A10	4th Av S / S Jackson St	Aid Response
6/3/2017 4:16:49 PM	F170054683	1	A25	1101 Madison St	Aid Response
6/3/2017 4:11:36 PM	F170054681	1	E40	4715 Ne 54th St	Aid Response
6/3/2017 4:08:35 PM	F170054680	1	E31	14002 Linden Av N	Aid Response
6/3/2017 4:06:08 PM	F170054679	1	A5	6th Av S / S Massachusetts St	Aid Response
6/3/2017 3:57:43 PM	F170054677	1	E24	13215 Linden Av N	Automatic Medical Alarm
6/3/2017 3:56:10 PM	F170054676	1	E34	1630 43rd Av E	Aid Response
6/3/2017 3:55:38 PM	F170054675	1	E32	6510 18th Av Sw	Car Fire
6/3/2017 3:49:10 PM	F170054674	1	E11	Sw Trenton St / 25th Av Sw	Aid Response
6/3/2017 3:38:18 PM	F170054670	1	L11 M32	4550 Fauntleroy Way Sw	Medic Response
6/3/2017 3:36:26 PM	F170054669	1	E10	6th Av / James St	Aid Response
6/3/2017 3:34:05 PM	F170054668	1	A25 M10	1609 Harvard Av	Medic Response
6/3/2017 3:29:34 PM	F170054667	1	E16	2034 N 78th St	Aid Response
6/3/2017 3:27:57 PM	F170054666	1	A10 M1	204 3rd Av S	Medic Response
6/3/2017 3:26:03 PM	F170054665	1	A5	4th Av / Spring St	Aid Response
6/3/2017 3:18:22 PM	F170054664	1	A10	165 S Jackson St	Aid Response
6/3/2017 3:19:06 PM	F170054663	1	E40	Burke Gilman Trl / Pend Oreille Rd Ne	Aid Response
6/3/2017 3:17:48 PM	F170054661	1	L12	7058 32nd Av S	Aid Response
6/3/2017 3:13:59 PM	F170054659	1	E13	2503 Beacon Av S	Aid Response
6/3/2017 3:12:53 PM	F170054658	1	E28	6815 Rainier Av S	Aid Response
6/3/2017 3:09:58 PM	F170054657	1	A10	1250 1st Av S	Aid Response
6/3/2017 3:08:14 PM	F170054656	1	E35	15th Av Nw / Nw 85th St	MVI - Motor Vehicle Incident
6/3/2017 3:04:17 PM	F170054654	1	E33	10207 56th Av S	Aid Response
6/3/2017 2:33:26 PM	F170054644	1	A2	Pike Pl / Pine St	Aid Response
6/3/2017 2:26:11 PM	F170054643	1	L11	SW GRAHAM ST / CALIFORNIA AV SW	Aid Response
6/3/2017 2:21:17 PM	F170054642	1	M10	308 4th Av S	Auto Fire Alarm
6/3/2017 2:21:17 PM	F170054642	1	A5	308 4th Av S	Auto Fire Alarm
6/3/2017 2:21:17 PM	F170054642	1	L1 E10	308 4th Av S	Auto Fire Alarm
6/3/2017 2:17:54 PM	F170054641	1	E31	401 Ne Northgate Way	Aid Response
6/3/2017 2:16:16 PM	F170054640	1	A4	Minor Av N / Harrison St	Aid Response
6/3/2017 2:12:03 PM	F170054639	1	A5	S Holgate St / Airport Way S	Aid Response
6/3/2017 2:12:42 PM	F170054638	1	A10	1922 Airport Way S	Aid Response
6/3/2017 2:07:03 PM	F170054637	1	M31 E39	3020 Ne 127th St	Medic Response
6/3/2017 1:55:01 PM	F170054636	1	A14	465 S HOLGATE ST	Aid Response
6/3/2017 1:55:01 PM	F170054636	1	E26	465 S HOLGATE ST	Aid Response
6/3/2017 1:48:57 PM	F170054634	1	L11	4422 49th Av Sw	Automatic Medical Alarm
6/3/2017 1:41:54 PM	F170054633	1	M1	74 S Hudson St	Medic Response, 6 per Rule
6/3/2017 1:41:54 PM	F170054633	1	M10 A14	74 S Hudson St	Medic Response, 6 per Rule
6/3/2017 1:41:54 PM	F170054633	1	E36	74 S Hudson St	Medic Response, 6 per Rule
6/3/2017 1:39:54 PM	F170054632	1	M1 A5	S Washington St / 5th Av S	Medic Response
6/3/2017 1:38:38 PM	F170054631	1	E2 L4 FIREBOAT	2001 W Garfield St	Auto Fire Alarm
6/3/2017 1:36:19 PM	F170054630	1	M32	9401 Myers Way S	Medic Response
6/3/2017 1:36:19 PM	F170054630	1	E26	9401 Myers Way S	Medic Response
6/3/2017 1:26:50 PM	F170054626	1	M31	401 Ne Northgate Way	Medic Response
6/3/2017 1:26:50 PM	F170054626	1	E31	401 Ne Northgate Way	Medic Response
6/3/2017 1:20:40 PM	F170054625	1	E39 M31	13000 Lake City Way Ne	Medic Response
6/3/2017 1:04:43 PM	F170054624	1	L9	4553 University Way Ne	Aid Response
6/3/2017 1:00:43 PM	F170054622	1	E16	9001 Lake City Way Ne	Aid Response
6/3/2017 12:48:27 PM	F170054621	1	A10	715 9TH AV	Aid Response
6/3/2017 12:49:59 PM	F170054619	1	E39	14027 Lake City Way Ne	Aid Response
6/3/2017 12:45:52 PM	F170054618	1	E18	2800 15th Av W	Aid Response
6/3/2017 12:45:33 PM	F170054617	1	A5	416 2nd Av Et S	Aid Response
6/3/2017 12:44:52 PM	F170054615	1	L9	Ne 42nd St / Roosevelt Way Ne	MVI - Motor Vehicle Incident
6/3/2017 12:41:40 PM	F170054614	1	A10 M10	Yesler Way / 1st Av	Medic Response
6/3/2017 12:40:43 PM	F170054613	1	E34	202 19th Av E	Automatic Fire Alarm False
6/3/2017 12:34:38 PM	F170054611	1	E21 M16 E16	N 61st St / Aurora Av N	Medic Response, 6 per Rule
6/3/2017 12:31:52 PM	F170054609	1	E11	5649 17th Av Sw	Aid Response
6/3/2017 12:32:13 PM	F170054608	1	E17	1240 Ne 92nd St	Aid Response
6/3/2017 12:29:28 PM	F170054607	1	E31	302 Ne Northgate Way	Aid Response
6/3/2017 12:27:30 PM	F170054606	1	L9	4545 15th Av Ne	Aid Response
6/3/2017 12:22:06 PM	F170054605	1	E34	1709 31st Av	Automatic Fire Alarm Resd
6/3/2017 12:20:47 PM	F170054604	1	E17	5050 8TH AV NE	Aid Response
6/3/2017 12:17:44 PM	F170054603	1	M1 A25	123 18th Av E	Medic Response
6/3/2017 12:16:30 PM	F170054602	1	E37	10242 35th Av Sw	Aid Response
6/3/2017 12:08:43 PM	F170054601	1	A4	85 Pike St	Aid Response
6/3/2017 11:55:22 AM	F170054597	1	L6	1103 Nw 122nd St	Water Job Minor
6/3/2017 11:39:27 AM	F170054595	1	E11	Delridge Way Sw / Sw Henderson St	Aid Response
6/3/2017 11:38:52 AM	F170054594	1	E41	3831 34th Av W	MVI - Motor Vehicle Incident
6/3/2017 11:31:53 AM	F170054593	1	E24 M31	12035 Aurora Av N	Medic Response
6/3/2017 11:31:11 AM	F170054592	1	E9	N 38th St / Aurora Av N	Aid Response
6/3/2017 11:28:09 AM	F170054590	1	E11	6540 California Av Sw	Aid Response
6/3/2017 11:27:53 AM	F170054589	1	E37	6540 California Av Sw	Aid Response
6/3/2017 11:01:55 AM	F170054586	1	E40	3855 Ne 90th St	Aid Response
6/3/2017 10:59:27 AM	F170054585	1	M1	223 Yesler Way	Medic Response
6/3/2017 10:59:27 AM	F170054585	1	M10	223 Yesler Way	Medic Response
6/3/2017 10:59:27 AM	F170054585	1	A5	223 Yesler Way	Medic Response
6/3/2017 10:57:13 AM	F170054584	1	M1	E Republican St / Harvard Av E	Medic Response
6/3/2017 10:57:13 AM	F170054584	1	A25	E Republican St / Harvard Av E	Medic Response
6/3/2017 10:56:04 AM	F170054583	1	E20	4234 28th Pl W	Aid Response
6/3/2017 10:49:12 AM	F170054580	1	A4	1830 9TH AV	Aid Response
6/3/2017 10:45:27 AM	F170054579	1	L1	1321 Seneca St	Rescue Elevator
6/3/2017 10:43:53 AM	F170054578	1	A10	5th Av S / S Jackson St	Aid Response
6/3/2017 10:33:36 AM	F170054577	1	M18	621 W Galer St	Medic Response
6/3/2017 10:33:36 AM	F170054577	1	E8	621 W Galer St	Medic Response
6/3/2017 10:29:16 AM	F170054576	1	E13	3227 16th Av S	Hang-Up, Aid
6/3/2017 10:28:56 AM	F170054575	1	A5	3rd Av / Seneca St	Aid Response
6/3/2017 10:24:57 AM	F170054574	1	E20	2208 W Dravus St	Aid Response Yellow
6/3/2017 10:17:58 AM	F170054573	1	A10	301 2ND AV S	Aid Response
6/3/2017 10:04:13 AM	F170054570	1	E24	12501 Greenwood Av N	Automatic Fire Alarm False
6/3/2017 9:53:25 AM	F170054569	1	E31	757 N 103rd St	Aid Response
6/3/2017 9:46:33 AM	F170054568	1	E29 M32	2601 59th Av Sw	Medic Response
6/3/2017 9:42:37 AM	F170054567	1	L3	3820 Rainier Av S	Aid Response
6/3/2017 9:40:41 AM	F170054566	1	E18	2418 Nw 56th St	Aid Response
6/3/2017 9:37:00 AM	F170054564	1	M31 E24	12035 Aurora Av N	Medic Response
6/3/2017 9:35:15 AM	F170054563	1	E8	320 W Roy St	Aid Response
6/3/2017 9:02:43 AM	F170054559	1	E30 M28	3509 S Adams St	Medic Response
6/3/2017 8:58:50 AM	F170054558	1	E11	9402 23rd Av Sw	Automatic Medical Alarm
6/3/2017 8:53:43 AM	F170054557	1	A25	1700 17th Av	Aid Response
6/3/2017 8:44:18 AM	F170054555	1	E20	2208 15th Av W	Aid Response
6/3/2017 8:36:06 AM	F170054554	1	M10 A10	6th Av / Seneca St	Medic Response
6/3/2017 8:19:35 AM	F170054542	1	MAR5	1007 12th Av S	1RED 1 Unit
6/3/2017 8:27:57 AM	F170054549	1	A5	Edgar Martinez Dr S / 1st Av S	MVI - Motor Vehicle Incident
6/3/2017 8:21:19 AM	F170054545	1	E36	Nb I5 To Eb I90	Advised Incident
6/3/2017 8:21:36 AM	F170054544	1	E18	952 Nw 61st St	Aid Response
6/3/2017 8:20:19 AM	F170054543	1	E9	Whitman Av N / N 45th St	Aid Response
6/3/2017 8:19:35 AM	F170054542	1	E13	1007 12th Av S	1RED 1 Unit
6/3/2017 8:19:27 AM	F170054541	1	A2	805 4th Av N	Aid Response
6/3/2017 8:08:41 AM	F170054540	1	E11	2300 Sw Webster St	Aid Response
6/3/2017 7:59:07 AM	F170054539	1	E39 M31	12022 38th Av Ne	Medic Response
6/3/2017 7:58:25 AM	F170054538	1	A2 M1	3rd Av / Pine St	Medic Response
6/3/2017 7:51:23 AM	F170054537	1	A10	1036 S Washington St	Aid Response
6/3/2017 7:48:45 AM	F170054535	1	E5 B22	223 Yesler Way	4RED - 2 + 1 + 1
6/3/2017 7:49:21 AM	F170054536	1	A25	1310 Minor Av	Aid Response
6/3/2017 7:48:45 AM	F170054535	1	L1 E10	223 Yesler Way	4RED - 2 + 1 + 1
6/3/2017 7:47:55 AM	F170054533	1	E31	11030 5th Av Ne	Aid Response
6/3/2017 7:44:41 AM	F170054531	1	A5	500 5th Av	Aid Response
6/3/2017 7:41:37 AM	F170054523	1	L5 B6	N 85TH ST / WALLINGFORD AV N	3RED - 1 +1 + 1
6/3/2017 7:41:37 AM	F170054523	1	E16	N 85TH ST / WALLINGFORD AV N	3RED - 1 +1 + 1
6/3/2017 7:31:03 AM	F170054522	1	E24	14002 Linden Av N	Aid Response
6/3/2017 6:49:28 AM	F170054518	1	A14	2701 Utah Av S	Aid Response
6/3/2017 6:35:27 AM	F170054517	1	A5	410 2nd Av Et S	Aid Response
6/3/2017 6:31:33 AM	F170054516	1	M18	2232 Nw 58th St	Medic Response
6/3/2017 6:31:33 AM	F170054516	1	E18	2232 Nw 58th St	Medic Response
6/3/2017 6:29:03 AM	F170054514	1	E37	9223 36th Av Sw	Aid Response
6/3/2017 6:15:27 AM	F170054513	1	M10	1726 Summit Av	Medic Response
6/3/2017 6:15:27 AM	F170054513	1	A25	1726 Summit Av	Medic Response
6/3/2017 6:12:20 AM	F170054512	1	E31	934 N 98th St	Aid Response
6/3/2017 6:09:58 AM	F170054511	1	L1 E10	505 1st Av S	Auto Fire Alarm
6/3/2017 6:03:41 AM	F170054510	1	E17	Memorial Way Ne / Ne George Washington Ln	Aid Response
6/3/2017 5:58:27 AM	F170054507	1	E10 E25	Sb Sr99 At Holgate	Car Fire Freeway
6/3/2017 5:57:34 AM	F170054506	1	E2 E5	Sb Sr99 At Safeco	Car Fire Freeway
6/3/2017 5:57:06 AM	F170054505	1	E38	4608 Ne 40th St	Aid Response
6/3/2017 5:42:14 AM	F170054503	1	E35	10561 15th Av Nw	Aid Response
6/3/2017 5:05:06 AM	F170054501	1	E33	9102 Rainier Av S	Aid Response
6/3/2017 5:06:09 AM	F170054500	1	E8 M18	2207 3rd Av W	Medic Response
6/3/2017 4:57:52 AM	F170054499	1	A10	901 Rainier Av S	Aid Response
6/3/2017 4:54:33 AM	F170054498	1	E21	5500 Phinney Av N	Aid Response
6/3/2017 4:28:47 AM	F170054497	1	A2	1811 Eastlake Av	Aid Response Yellow
6/3/2017 4:11:27 AM	F170054496	1	E22	7th Av Ne / Ne 40th St	Aid Response
6/3/2017 4:00:48 AM	F170054495	1	A2	400-blk Queen Anne Av N	Aid Response
6/3/2017 3:58:33 AM	F170054494	1	E10	4th Av S / S Royal Brougham Way	Illegal Burn
6/3/2017 3:50:55 AM	F170054493	1	A2	3rd Av / Vine St	Aid Response
6/3/2017 3:41:12 AM	F170054491	1	L5	9027 Dibble Av Nw	Activated CO Detector
6/3/2017 3:35:29 AM	F170054490	1	A5	1000 2nd Av	Aid Response
6/3/2017 3:08:04 AM	F170054485	1	L9	Ne 50th St / Latona Av Ne	Aid Response
6/3/2017 3:12:30 AM	F170054487	1	E17	211 Ne 45th St	Aid Response
6/3/2017 2:55:56 AM	F170054484	1	A25	909 Boren Av	Aid Response Yellow
6/3/2017 2:52:05 AM	F170054483	1	A2	501 Eastlake Av E	Aid Response
6/3/2017 2:51:56 AM	F170054482	1	E30	Rainier Av S / S Adams St	Aid Response
6/3/2017 2:45:43 AM	F170054481	1	M1	1609 Harvard Av	Medic Response
6/3/2017 2:45:43 AM	F170054481	1	E25	1609 Harvard Av	Medic Response
6/3/2017 2:43:42 AM	F170054480	1	M28	Occidental Av S / S Horton St	Medic Response
6/3/2017 2:43:42 AM	F170054480	1	A14	Occidental Av S / S Horton St	Medic Response
6/3/2017 2:31:02 AM	F170054478	1	M1	1514 Broadway	Medic Response
6/3/2017 2:31:02 AM	F170054478	1	M16	1514 Broadway	Medic Response
6/3/2017 2:32:18 AM	F170054479	1	M10	400 S Jackson St	Medic Response
6/3/2017 2:32:18 AM	F170054479	1	M16	400 S Jackson St	Medic Response
6/3/2017 2:32:18 AM	F170054479	1	A10	400 S Jackson St	Medic Response
6/3/2017 2:31:02 AM	F170054478	1	A25	1514 Broadway	Medic Response
6/3/2017 2:25:55 AM	F170054477	1	M10	1925 1st Av	Medic Response
6/3/2017 2:25:55 AM	F170054477	1	A2	1925 1st Av	Medic Response
6/3/2017 2:17:08 AM	F170054475	1	E10	Sb I5 To Michigan	MVI Freeway
6/3/2017 2:17:08 AM	F170054475	1	E13 A14 E27	Sb I5 To Michigan	MVI Freeway
6/3/2017 1:58:07 AM	F170054474	1	E33	S Henderson St / M L King Jr Way S	Aid Response
6/3/2017 1:40:55 AM	F170054473	1	L4 M1 E2	2nd Av / Stewart St	Medic Response, 6 per Rule
6/3/2017 1:37:18 AM	F170054472	1	M10	2225 4th Av	Medic Response
6/3/2017 1:37:18 AM	F170054472	1	E5 M1	2225 4th Av	Medic Response
6/3/2017 1:33:16 AM	F170054471	1	A2 M10	520 Pike St	Medic Response
6/3/2017 1:33:00 AM	F170054470	1	A25	12th Av / E Cherry St	Aid Response
6/3/2017 1:24:09 AM	F170054469	1	E31	11045 8th Av Ne	Aid Response
6/3/2017 1:17:11 AM	F170054468	1	E6	221 18th Av S	Aid Response
6/3/2017 1:07:56 AM	F170054466	1	A25	606 19th Av E	Aid Response
6/3/2017 12:37:11 AM	F170054463	1	L11	3201 Sw Graham St	Aid Response Yellow
6/3/2017 12:25:32 AM	F170054460	1	A25	11th Av / E Jefferson St	Aid Response
6/3/2017 12:10:17 AM	F170054457	1	A2	905 Dexter Av N	Advised Incident
6/3/2017 12:07:52 AM	F170054456	1	E8	20 W Queen Anne Driveway	Aid Response
6/3/2017 12:07:11 AM	F170054455	1	L11	9044 9th Av Sw	Activated CO Detector
6/3/2017 12:05:11 AM	F170054454	1	A25	1216 Pine St	Aid Response
